close_threshold_m,very_close_threshold_m,model,accuracy,balanced_accuracy,macro_f1,risk_f1,non_risk_precision,non_risk_recall,risk_precision,risk_recall,non_risk_support,risk_support,roc_auc,pr_auc,n_train,n_test
0.2,0.05,ExtraTrees,0.8760330578512396,0.835479789373232,0.8408544486385783,0.7660311958405546,0.9071782178217822,0.9243379571248423,0.7864768683274022,0.7466216216216216,793,296,0.9389548754302852,0.8711619881515258,2190,1089
0.3,0.1,ExtraTrees,0.8797061524334252,0.8383838383838385,0.8452260706826873,0.7721739130434783,0.9075215782983971,0.9292929292929293,0.7985611510791367,0.7474747474747475,792,297,0.9390920994456348,0.874172996188899,2190,1089
0.4,0.15,ExtraTrees,0.8787878787878788,0.8370849913880145,0.8442181647940075,0.7708333333333334,0.906288532675709,0.9292035398230089,0.7985611510791367,0.7449664429530202,791,298,0.9418118259954692,0.8808175587056505,2190,1089
