sec,real_x,real_y,real_speed,real_node,real_edge,real_status,sim1_x,sim1_y,sim1_speed,sim1_node,sim1_edge,sim1_status,planned_real_x,planned_real_y,planned_real_u,planned_real_v,planned_real_tau,planned_real_available,real_sim_distance_m,real_edge_tuple,sim1_edge_tuple,real_edge_undir,sim1_edge_undir,same_physical_edge,opposite_edge_flag,close_distance_flag,very_close_flag,planned_to_sim_distance_m,planned_same_sim_edge,distance_delta_1s,distance_delta_3s,closing_speed_est,planned_distance_delta_1s,tms_action,tms_conflict_count,tms_horizon_s,tms_hold_s,tms_first_severity,dynamic_decision_action,safe_node_action,operator_event,hard_stop_event,hard_stop_operator,hard_stop_scanner,urgent_control_event,virtual_scanner_event,state_label,risk_binary,run_id
281,-4.878207206726074,17.248207092285156,0.1978221572935581,4.0,18->4,VIRTUAL_SCANNER_DEADLOCK_STOP,-3.389762223556641,17.029632947069526,0.1495,,19->22,moving,-4.759921073913574,17.27478790283203,4.0,18.0,0.0,1,1.5044078984367897,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,1.3919181827774034,0,0.1342093580662982,-0.42958534771194734,-0.1342093580662982,0.0020228241015123327,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
282,-5.012514591217041,17.245702743530273,0.0995492115616798,4.0,18->4,VIRTUAL_SCANNER_DEADLOCK_STOP,-3.3895244471132813,17.019265894139053,0.299,,19->22,moving,-4.239432950856236,17.26956845701912,4.0,18.0,0.4982,1,1.6387100581311402,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,0.8859999084192491,0,0.13430215969435055,0.1512820686956886,-0.13430215969435055,-0.5059182743581543,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
283,-5.060647964477539,17.24668788909912,0.0497746057808399,4.0,18->4,VIRTUAL_SCANNER_DEADLOCK_STOP,-3.3837877732306625,16.769146912856883,0.299,,19->22,moving,-3.566240366850795,17.295040663720155,4.0,18.0,0.9964,1,1.743532473164438,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,0.5566445779092386,0,0.1048224150332977,0.37333393279394644,-0.1048224150332977,-0.32935533051001054,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
284,-5.108781337738037,17.24767303466797,0.0,4.0,18->4,VIRTUAL_SCANNER_DEADLOCK_STOP,-3.378051099348044,16.519027931574712,0.299,,19->22,moving,-3.5614209175109863,17.295276641845703,4.0,18.0,1.0,1,1.8778580469085688,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,0.7976130329993911,0,0.1343255737441309,0.37345014847177915,-0.1343255737441309,0.24096845509015252,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
285,-5.108781337738037,17.24767303466797,0.0,4.0,18->4,SERIES_DEST_SENT,-3.3651518391479422,15.95662018685028,0.299,,19->22,moving,-3.648953914642334,17.291595458984375,4.0,18.0,0.8333333333333334,0,2.1695762914015515,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,1.3648086295391104,0,0.29171824449298267,0.5308662332704113,-0.29171824449298267,0.5671955965397193,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
286,-4.974195957183838,17.248719215393066,0.14911110699176786,4.0,18->4,SERIES_DEST_SENT,-3.3591089524514204,15.693150326881923,0.299,,19->22,moving,-3.7364869117736816,17.287914276123047,4.0,18.0,0.6666666666666667,0,2.2423872546371926,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,1.6388063271727318,0,0.07281096323564107,0.49885478147275464,-0.07281096323564107,0.27399769763362136,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
287,-4.839610576629639,17.249765396118164,0.2982222139835357,4.0,18->4,SERIES_DEST_SENT,-3.3530660657548985,15.429680466913569,0.299,,19->22,moving,,,4.0,18.0,,0,2.3500050494263873,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,,0,0.10761779478919475,0.4721470025178185,-0.10761779478919475,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
288,-4.5447633266448975,17.254741668701172,0.2982222139835357,11.0,18->4,SERIES_DEST_SENT,-3.347174079038794,15.172789846091403,0.299,,19->22,moving,-3.911552906036377,17.28055191040039,4.0,18.0,0.33333333333333337,0,2.401820850448653,"(18, 4)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,2.182013835910133,0,0.051815801022265795,0.23224455904710162,-0.051815801022265795,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
289,-4.249916076660156,17.25971794128418,0.2982222139835357,18.0,4->18,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.299,,19->22,held,-3.9990859031677246,17.276870727539062,4.0,18.0,0.1666666666666667,0,2.5137823873666774,"(4, 18)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,2.4508962214040166,0,0.11196153691802424,0.2713951327294848,-0.11196153691802424,0.26888238549388355,safe_node_tms,2.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
290,-4.017217397689819,17.268463134765625,0.29864764213562006,18.0,4->18,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.1495,,19->22,held,-4.086618900299072,17.273189544677734,18.0,17.0,0.0,1,2.447742936933264,"(4, 18)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,2.4723156366656416,0,-0.0660394504334132,0.09773788750687684,0.0660394504334132,0.02141941526162494,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
291,-3.7845187187194824,17.27720832824707,0.2990730702877044,18.0,4->18,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.631305585411654,17.288005293541868,18.0,17.0,0.5,1,2.4025485191324623,"(4, 18)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,2.389770036149789,0,-0.04519441780080191,0.0007276686838091351,0.04519441780080191,-0.08254560051585269,safe_node_tms,2.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
292,-3.4704620838165283,17.370586395263672,0.1004000529646873,18.0,4->18,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.437999963760376,17.636497497558594,18.0,17.0,1.0,1,2.4580839230460856,"(4, 18)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,2.722316900333109,0,0.05553540391362333,-0.05569846432059178,-0.05553540391362333,0.33254686418332025,safe_node_tms,2.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
293,-3.4603137969970703,17.492209434509277,0.17676366493105888,17.5,4->18,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.445168197154999,17.5889310836792,18.0,17.0,0.75,0,2.579058518326435,"(4, 18)","(19, 22)","(4, 18)","(19, 22)",0,0,0,0,2.6750498385734502,0,0.12097459528034937,0.1313155813931708,-0.12097459528034937,-0.04726706175965889,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
294,-3.4501655101776123,17.613832473754883,0.2531272768974304,17.0,18->17,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.4523364305496216,17.541364669799805,18.0,17.0,0.5,0,2.7001295176283815,"(18, 17)","(19, 22)","(17, 18)","(19, 22)",0,0,0,0,2.6278131338554327,0,0.12107099930194654,0.29758099849591924,-0.12107099930194654,-0.04723670471801755,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
295,-3.457611918449402,17.76065158843994,0.18484672904014587,13.5,18->17,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.4595046639442444,17.49379825592041,18.0,17.0,0.25,0,2.8471298945099037,"(18, 17)","(19, 22)","(17, 18)","(19, 22)",0,0,0,0,2.5806084531894933,0,0.14700037688152223,0.38904597146381814,-0.14700037688152223,-0.047204680665939414,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
296,-3.4650583267211914,17.907470703125,0.1165661811828613,10.0,17->10,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.466672897338867,17.446231842041016,17.0,10.0,0.0,1,2.9941310030327637,"(17, 10)","(19, 22)","(10, 17)","(19, 22)",0,0,0,0,2.5334375866560674,0,0.14700110852285997,0.41507248470632874,-0.14700110852285997,-0.04717086653342584,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
297,-3.5629494190216064,17.99017906188965,0.1152899041771888,8.0,10->8,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.4419960505870772,17.698694172638305,17.0,10.0,0.5,1,3.0822610073737535,"(10, 8)","(19, 22)","(8, 10)","(19, 22)",0,0,0,0,2.784616853445388,0,0.08813000434098983,0.38213148974537203,-0.08813000434098983,0.25117926678932045,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
298,-3.7133668661117554,17.972970008850098,0.18718655779957766,8.0,10->8,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.461538553237915,17.95085906982422,17.0,10.0,1.0,1,3.0796312855128214,"(10, 8)","(19, 22)","(8, 10)","(19, 22)",0,0,0,0,3.0373414155232945,0,-0.0026297218609321327,0.23250139100291767,0.0026297218609321327,0.2527245620779066,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
299,-3.863784313201904,17.955760955810547,0.2590832114219665,8.0,10->8,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.4463624954223633,17.83447265625,10.0,8.0,0.0,1,3.084439643052416,"(10, 8)","(19, 22)","(8, 10)","(19, 22)",0,0,0,0,2.9204644772950776,0,0.004808357539594521,0.09030864001965222,-0.004808357539594521,-0.11687693822821688,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
300,-4.0938427448272705,17.967378616333008,0.2775891572237015,8.0,10->8,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-3.727875720138968,17.996395572433563,10.0,8.0,0.5,1,3.1429085271106825,"(10, 8)","(19, 22)","(8, 10)","(19, 22)",0,0,0,0,3.104659784575583,0,0.05846888405826656,0.060647519736928945,-0.05846888405826656,0.18419530728050537,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
301,-4.323901176452637,17.97899627685547,0.2960951030254364,8.0,10->8,SERIES_DEST_SENT,-3.341282092322689,14.915899225269238,0.0,,19->22,held,-4.095770835876465,17.99343490600586,10.0,8.0,1.0,1,3.2168468741817104,"(10, 8)","(19, 22)","(8, 10)","(19, 22)",0,0,0,0,3.168671508748797,0,0.07393834707102798,0.13721558866888905,-0.07393834707102798,0.0640117241732141,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
302,-4.617222547531128,17.9815616607666,0.2963078171014786,5.5,10->8,SERIES_DEST_SENT,-3.3656410461613446,15.977949612634617,0.0,,19->22,held,-4.34430472056071,18.002615610758465,10.0,8.0,0.6666666666666667,0,2.3623965573101153,"(10, 8)","(19, 22)","(8, 10)","(19, 22)",0,0,0,0,2.2487896725900582,0,-0.8544503168715951,-0.7220430857423006,0.8544503168715951,-0.9198818361587389,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
303,-4.910543918609619,17.984127044677734,0.2965205311775207,3.0,8->3,SERIES_DEST_SENT,-3.39,17.04,0.0,,19->22,moving,-4.592838605244954,18.011796315511067,10.0,8.0,0.33333333333333337,0,1.7898127513549036,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,1.5463533842910917,0,-0.5725838059552117,-1.3530957757557789,0.5725838059552117,-0.7024362882989665,clear,0.0,0.0,0.0,0.0,none,resume_original_goal,0,0,0,0,0,0,resume,0,dataset3
304,-5.0117387771606445,17.987329483032227,0.1976094506680965,3.0,8->3,SERIES_DEST_SENT,-3.389759182321177,17.029500349203307,0.1495,,19->22,moving,-4.841372489929199,18.020977020263672,3.0,8.0,0.0,1,1.8836810918218247,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,1.7578985135899188,0,0.09386834046692116,-1.3331657823598857,-0.09386834046692116,0.21154512929882707,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
305,-5.11293363571167,17.99053192138672,0.0986983701586723,3.0,8->3,SERIES_DEST_SENT,-3.389518364642354,17.019000698406614,0.299,,19->22,moving,-4.287630668320096,18.01601970403593,3.0,8.0,0.4765,1,1.978391547136244,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,1.3418839769530786,0,0.09471045531441935,-0.38400501017387123,-0.09471045531441935,-0.4160145366368402,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
306,-5.141832590103149,17.990376472473145,0.04934918507933615,3.0,8->3,SERIES_DEST_SENT,-3.382498090182914,16.71291673197504,0.299,,19->22,moving,-3.655567532638965,18.03076501204419,3.0,8.0,0.953,1,2.1742035946992346,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,1.3458421191523449,0,0.19581204756299053,0.38439084334433105,-0.19581204756299053,0.003958142199266268,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
307,-5.170731544494629,17.99022102355957,0.0,3.0,8->3,SERIES_DEST_SENT,-3.375477815723474,16.406832765543463,0.299,,19->22,moving,-3.5932579040527344,18.032123565673828,3.0,8.0,1.0,1,2.3937531882568885,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,1.6398165604301913,0,0.2195495935576539,0.5100720964350638,-0.2195495935576539,0.29397444127784644,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
308,-5.170731544494629,17.99022102355957,0.0,3.0,8->3,SERIES_DEST_SENT,-3.362064323020189,15.82200448368024,0.299,,19->22,moving,-3.708423205784389,18.029936926705496,3.0,8.0,0.8571428571428572,0,2.8235509702929686,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,2.234934036752122,0,0.4297977820360801,0.8451594231567245,-0.4297977820360801,0.5951174763219309,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
309,-4.994562149047852,17.99279022216797,0.14911110699176786,3.0,8->3,SERIES_DEST_SENT,-3.35562171756173,15.54110688569143,0.299,,19->22,moving,-3.8235885075160434,18.027750287737167,3.0,8.0,0.7142857142857143,0,2.949046781642611,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,2.5302941183660326,0,0.1254958113496425,0.7748431869433765,-0.1254958113496425,0.29536008161391036,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
310,-4.818392753601074,17.995359420776367,0.2982222139835357,3.0,8->3,SERIES_DEST_SENT,-3.3491791121032715,15.260209287702622,0.299,,19->22,moving,,,3.0,8.0,,0,3.1047761553478472,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,,0,0.1557293737052361,0.7110229670909587,-0.1557293737052361,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
311,-4.589010953903198,18.003024101257324,0.29864764213562006,5.5,8->3,SERIES_DEST_SENT,-3.3430461321739475,14.992811362784106,0.299,,19->22,moving,,,3.0,8.0,,0,3.257884139722165,"(8, 3)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,,0,0.15310798437431794,0.43433316942919653,-0.15310798437431794,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
312,-4.359629154205322,18.01068878173828,0.2990730702877044,8.0,3->8,SERIES_DEST_SENT,-3.3369131522446236,14.725413437865589,0.299,,19->22,moving,-4.169084412711007,18.02119037083217,3.0,8.0,0.28571428571428575,0,3.4407821938803846,"(3, 8)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,3.3992138206680687,0,0.18289805415821947,0.4917354122377735,-0.18289805415821947,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
313,-4.123522400856018,18.01677703857422,0.29864764213562006,8.0,3->8,SERIES_DEST_SENT,-3.331189384630518,14.475857169890581,0.299,,19->22,moving,-4.2842497144426614,18.01900373186384,3.0,8.0,0.1428571428571429,0,3.628485238365942,"(3, 8)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,3.669088654132598,0,0.1877030444855574,0.5237090830180948,-0.1877030444855574,0.26987483346452956,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
314,-3.887415647506714,18.022865295410156,0.2982222139835357,8.0,3->8,SERIES_DEST_SENT,-3.3254656170164125,14.226300901915575,0.299,,19->22,moving,-4.399415016174316,18.016817092895508,8.0,9.0,0.0,1,3.837927700037994,"(3, 8)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,3.939718302878093,0,0.20944246167205183,0.5800435603158287,-0.20944246167205183,0.27062964874549467,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
315,-3.592314124107361,18.032532691955566,0.2980094999074936,8.5,3->8,SERIES_DEST_SENT,-3.3191495628765626,13.950920941418133,0.299,,19->22,moving,-3.685802534633018,18.033617974364844,8.0,9.0,0.5,1,4.090742397125204,"(3, 8)","(19, 22)","(3, 8)","(19, 22)",0,0,0,0,4.099127890726237,0,0.2528146970872105,0.6499602032448197,-0.2528146970872105,0.15940958784814407,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
316,-3.297212600708008,18.042200088500977,0.2977967858314514,9.0,8->9,SERIES_DEST_SENT,-3.312833508736713,13.675540980920688,0.299,,19->22,held,-2.972100019454956,18.046613693237305,8.0,9.0,1.0,1,4.3666870479325075,"(8, 9)","(19, 22)","(8, 9)","(19, 22)",0,0,0,0,4.384333012794199,0,0.2759446508073031,0.7382018095665654,-0.2759446508073031,0.28520512206796234,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
317,-2.8518223762512207,18.063732147216797,0.2965205311775207,9.0,8->9,SERIES_DEST_SENT,-3.312833508736713,13.675540980920688,0.0,,19->22,held,-3.0659704208374023,18.050791422526043,8.0,9.0,0.6666666666666667,0,4.412340985943262,"(8, 9)","(19, 22)","(8, 9)","(19, 22)",0,0,0,0,4.382209238607284,0,0.045653938010754125,0.5744132859052677,-0.045653938010754125,-0.0021237741869155613,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
318,-2.6171395778656006,18.06755256652832,0.19994927570223806,11.0,8->9,SERIES_DEST_SENT,-3.3514167543683566,15.357770490460343,0.0,,19->22,held,-3.1598408222198486,18.054969151814777,8.0,9.0,0.33333333333333337,0,2.8075045630794864,"(8, 9)","(19, 22)","(8, 9)","(19, 22)",0,0,0,0,2.7039937049835605,0,-1.6048364228637753,-1.283237834045718,1.6048364228637753,-1.6782155336237232,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
319,-2.3824567794799805,18.071372985839844,0.1033780202269554,13.0,9->13,SERIES_DEST_SENT,-3.39,17.04,0.0,,19->22,moving,-3.253711223602295,18.059146881103516,9.0,13.0,0.0,1,1.4418299404354347,"(9, 13)","(19, 22)","(9, 13)","(19, 22)",0,0,0,0,1.0282193325526459,0,-1.3656746226440517,-2.924857107497073,1.3656746226440517,-1.6757743724309146,clear,0.0,0.0,0.0,0.0,none,resume_original_goal,0,0,0,0,0,0,resume,0,dataset3
320,-2.348331928253174,18.13946533203125,0.11975685879588124,12.0,9->13,SERIES_DEST_SENT,-3.38977792776178,17.030317650413608,0.1495,,19->22,moving,-2.8168993676252967,18.075047750778765,9.0,13.0,0.5,1,1.5214527102510516,"(9, 13)","(19, 22)","(9, 13)","(19, 22)",0,0,0,0,1.1914910101520038,0,0.07962276981561689,-2.89088827569221,-0.07962276981561689,0.1632716775993579,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
321,-2.314207077026367,18.207557678222656,0.1361356973648071,11.0,13->11,SERIES_DEST_SENT,-3.38955585552356,17.02063530082722,0.299,,19->22,moving,-2.3841497898101807,18.11270523071289,9.0,13.0,1.0,1,1.6016116025358458,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,1.4844049611658372,0,0.08015889228479423,-1.2058929605436406,-0.08015889228479423,0.29291395101383344,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
322,-2.3350377082824707,18.382990837097168,0.19952386617660522,11.0,13->11,SERIES_DEST_SENT,-3.3839612085617565,16.77670869329257,0.299,,19->22,moving,-2.3517144521077475,18.092322667439777,9.0,13.0,0.6666666666666667,0,1.9184323899850226,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,1.6722360763903024,0,0.31682078744917685,0.47660244954958797,-0.31682078744917685,0.18783111522446516,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
323,-2.355868339538574,18.55842399597168,0.2629120349884033,11.0,13->11,SERIES_DEST_SENT,-3.3783665615999525,16.53278208575792,0.299,,19->22,moving,-2.319279114405314,18.071940104166668,9.0,13.0,0.33333333333333337,0,2.2690808188632534,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,1.8683344525103642,0,0.3506484288782308,0.7476281086122019,-0.3506484288782308,0.19609837612006187,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
324,-2.3396248817443848,18.999128341674805,0.2986476421356201,11.0,13->11,SERIES_DEST_SENT,-3.366272356024393,16.00547472266354,0.299,,19->22,moving,-2.286843776702881,18.051557540893555,13.0,11.0,0.0,1,3.164801261859071,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,2.313357075099333,0,0.8957204429958177,1.5631896593232253,-0.8957204429958177,0.44502262258896863,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
325,-2.339241623878479,19.2973051071167,0.29843492805957794,11.0,13->11,SERIES_DEST_SENT,-3.3606162712075873,15.758869424650818,0.299,,19->22,moving,-2.314446498060988,18.735816875558974,13.0,11.0,0.5,1,3.6828973986732843,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,3.1554218925072726,0,0.5180961368142132,1.7644650086882616,-0.5180961368142132,0.8420648174079397,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
326,-2.3388583660125732,19.595481872558594,0.2982222139835357,11.0,13->11,SERIES_DEST_SENT,-3.354960186390782,15.512264126638096,0.299,,19->22,moving,-2.3360109329223633,19.42096519470215,13.0,11.0,1.0,1,4.207746436036276,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,4.039331828487097,0,0.5248490373629915,1.9386656171730223,-0.5248490373629915,0.8839099359798248,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
327,-2.3383911848068237,19.829008102416992,0.2965205311775207,11.0,13->11,SERIES_DEST_SENT,-3.348964723372957,15.250861939060925,0.299,,19->22,moving,-2.32780122756958,19.125815391540527,13.0,11.0,0.5,0,4.68835591331353,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,4.007248325727389,0,0.48060947727725445,1.5235546514544591,-0.48060947727725445,-0.032083502759708615,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
328,-2.337924003601074,20.06253433227539,0.2948188483715057,11.0,13->11,SERIES_DEST_SENT,-3.342969260355132,14.989459751483755,0.299,,19->22,moving,-2.319591522216797,18.830665588378903,11.0,2.0,0.0,1,5.171673004976055,"(13, 11)","(19, 22)","(11, 13)","(19, 22)",0,0,0,0,3.975193614946885,0,0.4833170916625251,1.488775606302771,-0.4833170916625251,-0.032054710780503815,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
329,-2.3451387882232666,20.452726364135746,0.2977967858314514,2.0,11->2,SERIES_DEST_SENT,-3.3316865217164193,14.497532346835882,0.299,,19->22,moving,-2.3424473205902263,19.753324847613495,11.0,2.0,0.4045,1,6.036357528687691,"(11, 2)","(19, 22)","(2, 11)","(19, 22)",0,0,0,0,5.348079001686024,0,0.8646845237116354,1.828611092651415,-0.8646845237116354,1.372885386739139,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
330,-2.349114735921224,20.60810724894206,0.29822221398353577,2.0,11->2,SERIES_DEST_SENT,-3.3275519818340924,14.317266407966438,0.299,,19->22,moving,-2.34724948046623,20.67688993486699,11.0,2.0,0.8094,1,6.366476099906166,"(11, 2)","(19, 22)","(2, 11)","(19, 22)",0,0,0,0,6.434734213477282,0,0.3301185712184749,1.6781201865926354,-0.3301185712184749,1.0866552117912578,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
331,-2.353090683619181,20.763488133748375,0.29864764213562006,2.0,11->2,SERIES_DEST_SENT,-3.323417441951766,14.137000469096991,0.299,,19->22,moving,-2.342068910598755,20.54120635986328,11.0,2.0,1.0,1,6.697154081228322,"(11, 2)","(19, 22)","(2, 11)","(19, 22)",0,0,0,0,6.478958097666196,0,0.33067798132215653,1.5254810762522668,-0.33067798132215653,0.044223884188913765,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
332,-2.3570666313171387,20.918869018554688,0.2990730702877044,2.0,11->2,SERIES_DEST_SENT,-3.319282902069439,13.956734530227546,0.299,,19->22,moving,-2.345997425601437,20.619325027035774,2.0,11.0,0.2159,1,7.028312513345909,"(11, 2)","(19, 22)","(2, 11)","(19, 22)",0,0,0,0,6.733305038899014,0,0.33115843211758644,0.9919549846582179,-0.33115843211758644,0.25434694123281876,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
333,-2.3607641458511353,21.21426296234131,0.2990730702877044,2.0,11->2,SERIES_DEST_SENT,-3.311751531049209,13.628366753745542,0.299,,19->22,moving,-2.34362011815424,20.12683646373757,2.0,11.0,0.4317,1,7.645272937861243,"(11, 2)","(19, 22)","(2, 11)","(19, 22)",0,0,0,0,6.570189267008817,0,0.6169604245153346,1.2787968379550776,-0.6169604245153346,-0.16311577189019744,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
334,-2.364461660385132,21.50965690612793,0.2990730702877044,2.0,11->2,SERIES_DEST_SENT,-3.30422016002898,13.299998977263538,0.299,,19->22,moving,-2.3406433776264053,19.634344533018837,2.0,11.0,0.6476,1,8.263269894334737,"(11, 2)","(19, 22)","(2, 11)","(19, 22)",0,0,0,0,6.407215763130051,0,0.617996956473494,1.566115813106415,-0.617996956473494,-0.1629735038787663,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
