sec,real_x,real_y,real_speed,real_node,real_edge,real_status,sim1_x,sim1_y,sim1_speed,sim1_node,sim1_edge,sim1_status,planned_real_x,planned_real_y,planned_real_u,planned_real_v,planned_real_tau,planned_real_available,real_sim_distance_m,real_edge_tuple,sim1_edge_tuple,real_edge_undir,sim1_edge_undir,same_physical_edge,opposite_edge_flag,close_distance_flag,very_close_flag,planned_to_sim_distance_m,planned_same_sim_edge,distance_delta_1s,distance_delta_3s,closing_speed_est,planned_distance_delta_1s,tms_action,tms_conflict_count,tms_horizon_s,tms_hold_s,tms_first_severity,dynamic_decision_action,safe_node_action,operator_event,hard_stop_event,hard_stop_operator,hard_stop_scanner,urgent_control_event,virtual_scanner_event,state_label,risk_binary,run_id
0,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
1,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
2,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
3,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
4,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
5,-4.535177230834961,1.4501186609268188,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.257304513299918,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0025965378784427173,0.0025965378784427173,-0.0025965378784427173,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
6,-4.535177230834961,1.4501186609268188,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.257304513299918,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0025965378784427173,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
7,-4.535177230834961,1.4501186609268188,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.257304513299918,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0025965378784427173,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
8,-4.535177230834961,1.4514186382293701,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,-0.0012982690487852722,-0.0012982690487852722,0.0012982690487852722,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
9,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,-0.0012982688296574452,-0.0025965378784427173,0.0012982688296574452,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
10,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,-0.0025965378784427173,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
11,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,-0.0012982688296574452,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
12,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
13,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
14,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
15,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
16,-4.535177230834961,1.4527186155319214,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.254707975421475,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
17,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0012982688296574452,0.0012982688296574452,-0.0012982688296574452,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
18,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0012982688296574452,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
19,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0012982688296574452,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
20,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
21,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
22,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
23,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
24,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
25,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
26,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
27,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
28,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
29,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
30,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
31,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
32,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
33,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
34,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
35,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
36,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
37,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
38,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
39,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
40,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
41,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
42,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
43,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
44,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
45,-4.535177230834961,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.256006244251132,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
46,-4.532577037811279,1.4488186836242676,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.258469705991118,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.002463461739985462,0.002463461739985462,-0.002463461739985462,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
47,-4.53322696685791,1.4501186609268188,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.257204662165325,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,-0.0012650438257928442,0.0011984179141926177,0.0012650438257928442,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
48,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,-0.0012650185486187127,-6.660063442609498e-05,0.0012650185486187127,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
49,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,-0.002530062374411557,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
50,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,-0.0012650185486187127,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
51,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
52,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
53,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
54,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
55,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
56,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
57,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
58,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,set_enable,0,0,0,0,0,0,normal,0,dataset1
59,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
60,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
61,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
62,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
63,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
64,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-4.408877372741699,1.454039216041565,5.0,29.0,0.0,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.2473082863659,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
65,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-4.408877372741699,1.454039216041565,5.0,29.0,0.0,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.2473082863659,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
66,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-4.408877372741699,1.454039216041565,5.0,29.0,0.0,1,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.2473082863659,0,0.0,0.0,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
67,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-3.7874404077870487,1.4445923215245011,5.0,29.0,0.5,1,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.238296531054022,0,0.0,0.0,-0.0,-0.009011755311878034,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
68,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-3.1374495029449463,1.4876724481582642,5.0,29.0,1.0,1,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.196334768167866,0,0.0,0.0,-0.0,-0.041961762886156606,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
69,-4.533876895904541,1.45141863822937,0.0,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-3.212602138519287,1.481265922387441,5.0,29.0,0.8333333333333334,0,20.255939643616706,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.201542317933246,0,0.0,0.0,-0.0,0.005207549765380293,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
70,-4.400613784790039,1.4537439942359924,0.1195441409945488,5.0,,IDLE,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-3.287754774093628,1.474859396616618,5.0,29.0,0.6666666666666667,0,20.24723275264768,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.207030061416788,0,-0.00870689096902666,-0.00870689096902666,0.00870689096902666,0.005487743483541863,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
71,-4.267350673675537,1.4560693502426147,0.2390882819890976,5.0,,SERIES_DEST_SENT,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,,,5.0,29.0,,0,20.23939985182525,None,"(1, 7)",None,"(1, 7)",0,0,0,0,,0,-0.007832900822428712,-0.01653979179145537,0.007832900822428712,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
72,-4.072070956230164,1.4567610621452332,0.2678044065833092,17.0,,SERIES_DEST_SENT,-3.497055395571491,21.680805480699163,0.299,,1->7,moving,-3.4380600452423096,1.4620463450749714,5.0,29.0,0.33333333333333337,0,20.232217266988854,None,"(1, 7)",None,"(1, 7)",0,0,0,0,20.21884520529665,0,-0.007182584836396444,-0.023722376627851816,0.007182584836396444,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
