local_time,tick_ts,tick_ms,tick_dt_s,task_id,real_command_state,snap_node,snap_dist,prev_snap_node,last_live_edge,x,y,prev_x,prev_y,movement_dx,movement_dy,movement_step_m,movement_heading_deg,plc_heading_deg,heading_movement_diff_deg,reverse_motion_xy,signed_speed_est_xy,op_live_min_m,op_route_min_m,op_motion_min_m,op_risk_edge,signed_speed,abs_speed,reverse_motion_flag,heading,going_to_id,target_reached,battery,power,current_mA,cell_voltage_mV,momentary_energy_Ws,cumulative_energy_Wh,position_confidence,nav_state,current_segment,front_scanner_safety_clear,rear_scanner_safety_clear,front_scanner_warning_clear,rear_scanner_warning_clear,scanner_violation_flag,actual_speed_l,actual_speed_r,wheel_diff_live,encoder_freq_l,encoder_freq_r,brake_block,brake_release,emergency_hold,emergency_reason,block_guard_active,block_guard_reason,predicted_conflict_count,tms_runtime_conflict_count,tms_runtime_action,proactive_replan,reserved_blocks,manual_blocks,effective_blocks,routes,active_real_path,active_command_points,active_cmd_index,last_sent_node,command_strategy,series_active,series_status,series_destinations,series_index,series_current_goal,series_loop,series_completed_count,series_run_id,series_leg_start_node,series_leg_goal_node,series_leg_route,series_leg_pred_time_s,series_leg_pred_energy_j,series_leg_distance_m,cost_source,trajectory_source,research_log_rate_hz,control_poll_s,planner,astar_w,alpha_time,alpha_energy,op_radius_m,sim_radius_m,operator_inside_radius,brake_event_label,conflict_label
2026-05-19 16:37:35,1779201455.437283,1779201455437,1.6615259647369385,,SERIES_DEST_SENT,25,2.08180895038735,25,"[26, 25]",-3.133230686187744,6.128716468811035,-3.123323678970337,5.662078380584717,-0.009907007217407227,0.46663808822631836,0.46674324223872704,91.21624113925935,358.4481476545334,92.76809348472597,False,0.29822221398353577,4.482890293385307,1.6205424341987564,4.482890293385307,25->23,-0.29822221398353577,0.29822221398353577,True,-1.5518523454666138,4,0,79,291,,48586,2916,164489.546875,100,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:37,1779201457.1470668,1779201457147,1.7097837924957275,,SERIES_DEST_SENT,25,1.62680189881904,25,"[26, 25]",-3.140556812286377,6.583676338195801,-3.133230686187744,6.128716468811035,-0.0073261260986328125,0.4549598693847656,0.4550188511196169,90.92254253307493,358.4553462266922,92.46719630638273,False,0.2986476421356201,3.9394722190380578,1.5765008324783374,3.9394722190380578,25->23,-0.2986476421356201,0.2986476421356201,True,-1.5446537733078003,4,0,79,297,,48551,2998,164620.828125,100,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:38,1779201458.806158,1779201458806,1.6590912342071533,,SERIES_DEST_SENT,25,1.0304205542339453,25,"[26, 25]",-3.156094789505005,7.179856777191162,-3.140556812286377,6.583676338195801,-0.01553797721862793,0.5961804389953613,0.5963828842084156,91.49293564343509,358.4579472541809,93.03498838925418,False,0.29907307028770447,3.355724301028768,1.8058710183095612,3.355724301028768,25->23,-0.29907307028770447,0.29907307028770447,True,-1.5420527458190918,4,0,79,301,,48551,2980,164795.671875,100,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:40,1779201460.4734771,1779201460473,1.6673190593719482,,SERIES_DEST_SENT,25,0.5713197803449664,25,"[26, 25]",-3.1716654300689697,7.6387410163879395,-3.156094789505005,7.179856777191162,-0.015570640563964844,0.45888423919677734,0.45914833096808416,91.94338738169552,358.45001900196075,93.49336837973476,False,0.2977967858314514,2.8771881568568314,1.617164706080014,2.8771881568568314,25->23,-0.2977967858314514,0.2977967858314514,True,-1.5499809980392456,4,0,79,290,,48551,3018,164926.84375,100,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:42,1779201462.133249,1779201462133,1.6597719192504883,,SERIES_DEST_SENT,25,0.17043273307863063,25,"[26, 25]",-3.1772828102111816,8.039588928222656,-3.1716654300689697,7.6387410163879395,-0.005617380142211914,0.4008479118347168,0.4008872701669573,90.80287584908604,358.45094215869904,92.351933690387,False,0.2977967858314514,2.5975681162318813,1.5784170012141128,2.5975681162318813,25->23,-0.2977967858314514,0.2977967858314514,True,-1.5490578413009644,4,0,80,288,,48577,2949,165056.96875,100,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:43,1779201463.859514,1779201463859,1.7262649536132812,,SERIES_DEST_SENT,25,0.20648486977703426,25,"[26, 25]",-3.163115978240967,8.415793418884277,-3.1772828102111816,8.039588928222656,0.014166831970214844,0.3762044906616211,0.3764711382324574,87.84341669219191,358.12066638469696,89.72275030749495,False,0.16378824412822723,2.547354366137906,1.8037968241442472,2.547354366137906,25->23,-0.16378824412822723,0.16378824412822723,True,-1.8793336153030396,4,0,79,281,,48621,2810,165184.109375,100,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:45,1779201465.651605,1779201465651,1.792090892791748,,SERIES_DEST_SENT,25,0.3491412282729541,25,"[26, 25]",-3.059030055999756,8.537514686584473,-3.163115978240967,8.415793418884277,0.10408592224121094,0.12172126770019531,0.16015600587972348,49.46568590365001,357.1895840167999,52.276101886850086,False,0.08125598728656769,2.14713212185132,1.6117996690187109,2.14713212185132,25->23,-0.08125598728656769,0.08125598728656769,True,-2.8104159832000732,4,0,80,289,,48612,2901,165354.5,85,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:47,1779201467.311122,1779201467311,1.6595170497894287,,SERIES_DEST_SENT,23,0.4143823921818837,25,"[25, 23]",-2.765566825866699,8.562026977539062,-3.059030055999756,8.537514686584473,0.29346323013305664,0.024512290954589844,0.2944851776371263,4.774697669235422,357.2801229953766,7.494574673858779,False,0.1650645136833191,1.9561279605773512,0.31073026657104513,1.9561279605773512,23->20,-0.1650645136833191,0.1650645136833191,True,-2.719877004623413,4,0,79,294,,48551,2851,165482.25,35,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:49,1779201469.003474,1779201469003,1.692352056503296,,SERIES_DEST_SENT,23,0.3156849453085037,23,"[25, 23]",-2.583578586578369,8.636423110961914,-2.765566825866699,8.562026977539062,0.18198823928833008,0.07439613342285156,0.19660748690611254,22.234566178264686,358.13619816303253,24.098368015232154,False,0.1408153623342514,2.129983115103709,0.9751355171203611,2.129983115103709,23->20,-0.1408153623342514,0.1408153623342514,True,-1.8638018369674683,4,0,80,288,,48551,3020,165611.65625,36,3,277,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:50,1779201470.645664,1779201470645,1.6421899795532227,,SERIES_DEST_SENT,23,0.026510893310729682,23,"[25, 23]",-2.601644515991211,8.969128608703613,-2.583578586578369,8.636423110961914,-0.018065929412841797,0.3327054977416992,0.33319562727188,93.10811206957919,358.6324180364609,94.47569403311832,False,0.2586577832698822,1.5836317396507884,0.34764652252197287,1.5836317396507884,23->20,-0.2586577832698822,0.2586577832698822,True,-1.3675819635391235,4,0,79,304,,48551,2964,165743.484375,34,3,9,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:52,1779201472.360159,1779201472360,1.7144949436187744,,SERIES_DEST_SENT,23,0.5104553944978444,23,"[25, 23]",-2.715041399002075,9.451529502868652,-2.601644515991211,8.969128608703613,-0.11339688301086426,0.48240089416503906,0.4955496703336698,103.22822867247692,358.42641258239746,104.80181609007946,False,0.26078492403030396,1.1345354355229698,0.30847787857055686,1.1345354355229698,23->20,-0.26078492403030396,0.26078492403030396,True,-1.573587417602539,4,0,79,288,,48565,2881,165875.71875,96,3,9,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:54,1779201474.680096,1779201474680,2.319936990737915,,SERIES_DEST_SENT,23,0.9422281318660113,23,"[25, 23]",-2.6912145614624023,9.889533042907715,-2.715041399002075,9.451529502868652,0.02382683753967285,0.4380035400390625,0.4386511361821517,86.88625120453804,358.36478757858276,88.52146362595528,False,0.2901391386985779,1.2390962991022771,0.9950283050537105,1.2390962991022771,23->20,-0.2901391386985779,0.2901391386985779,True,-1.6352124214172363,4,0,79,296,,48551,2945,166049.171875,99,3,9,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,clear,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,False
2026-05-19 16:37:58,1779201478.470418,1779201478470,3.7903220653533936,,OPERATOR_SIM_BRAKE_HOLD,20,1.4749606444606251,23,"[23, 20]",-2.6668221950531006,10.596553802490234,-2.6912145614624023,9.889533042907715,0.024392366409301758,0.7070207595825195,0.7074414053613829,88.02406714687885,358.42542600631714,89.59864114056171,False,0.2952442467212677,0.15910126633188038,1.5618996836885641,0.15910126633188038,20->22,-0.2952442467212677,0.2952442467212677,True,-1.5745739936828613,4,0,80,288,,48617,2991,166225.078125,100,3,5,,,,,False,,,,,,False,True,True,OP1 live close 0.16m (limit 0.50m),False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,HOLD_EMERGENCY_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,True,True,True
2026-05-19 16:38:11,1779201491.852972,1779201491852,13.382554054260254,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,20,0.6868369086583799,20,"[23, 20]",-2.6694979667663574,11.386688232421875,-2.6668221950531006,10.596553802490234,-0.002675771713256836,0.7901344299316406,0.7901389606377224,90.19403007164408,358.45493590831757,91.73909416332651,False,0.0,1.007491640128208,1.6582649336457604,1.007491640128208,20->22,0.0,0.0,False,-1.545064091682434,4,0,81,225,,48938,2246,166488.265625,100,9,5,,,,,False,,,,,,True,False,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,True,True
2026-05-19 16:38:14,1779201494.1657999,1779201494165,2.3128278255462646,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,20,0.37652909813109764,20,"[23, 20]",-2.676225423812866,11.70126724243164,-2.6694979667663574,11.386688232421875,-0.006727457046508789,0.3145790100097656,0.3146509370986154,91.22511718115362,358.44383120536804,92.78128597578558,False,0.2969459295272827,1.4719640820188526,1.749277760092331,1.4719640820188526,20->22,-0.2969459295272827,0.2969459295272827,True,-1.556168794631958,4,0,80,293,,48619,2935,167444.765625,99,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
2026-05-19 16:38:15,1779201495.849567,1779201495849,1.6837670803070068,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,20,0.16252882664648502,20,"[23, 20]",-2.6830592155456543,12.209702491760254,-2.676225423812866,11.70126724243164,-0.006833791732788086,0.5084352493286133,0.5084811731709408,90.77005646044506,358.75034177303314,92.01971468741192,False,0.1497492492198944,1.7385140169863875,1.5856145355066176,1.7385140169863875,20->22,-0.1497492492198944,0.1497492492198944,True,-1.249658226966858,4,0,80,284,,48621,2833,167572.75,91,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
2026-05-19 16:38:17,1779201497.524574,1779201497524,1.6750071048736572,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,20,0.3733567148698236,20,"[23, 20]",-2.835987091064453,12.359318733215332,-2.6830592155456543,12.209702491760254,-0.15292787551879883,0.14961624145507812,0.21394381229153944,135.6271319358271,359.68933287262917,135.93779906319793,True,-0.1497492492198944,1.8540346005499873,1.6078883309192626,1.8540346005499873,20->22,-0.1497492492198944,0.1497492492198944,True,-0.31066712737083435,4,0,80,287,,48621,2898,167702.75,82,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
2026-05-19 16:38:19,1779201499.398515,1779201499398,1.8739409446716309,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,22,0.3758795127792852,20,"[20, 22]",-3.105947256088257,12.352265357971191,-2.835987091064453,12.359318733215332,-0.2699601650238037,-0.007053375244140625,0.2700522927175661,181.4966530772796,359.89398166537285,178.39732858809327,True,-0.12720178067684174,1.889117656781324,0.5534168243408204,1.889117656781324,22->19,-0.12720178067684174,0.12720178067684174,True,-0.10601833462715149,4,0,80,294,,48621,2933,167873.390625,78,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
2026-05-19 16:38:21,1779201501.157961,1779201501157,1.7594459056854248,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,22,0.16050820168497074,22,"[20, 22]",-3.2703781127929688,12.520695686340332,-3.105947256088257,12.352265357971191,-0.16443085670471191,0.16843032836914062,0.23538539069190773,134.31159945876811,358.65110301971436,135.66049643905376,True,-0.14124079048633575,2.063718750859979,0.6971257209777836,2.063718750859979,22->19,-0.14124079048633575,0.14124079048633575,True,-1.3488969802856445,4,0,80,298,,48551,2973,168002.65625,100,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
2026-05-19 16:38:22,1779201502.962879,1779201502962,1.8049180507659912,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,22,0.17422637234635302,22,"[20, 22]",-3.241302728652954,12.847282409667969,-3.2703781127929688,12.520695686340332,0.02907538414001465,0.3265867233276367,0.3278784314601553,84.9124805267951,358.419038772583,86.49344175421209,False,0.25100016593933105,2.0150057989001087,0.005260372161865161,2.0150057989001087,22->19,-0.25100016593933105,0.25100016593933105,True,-1.5809612274169922,4,0,79,302,,48551,2995,168135.765625,100,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
2026-05-19 16:38:24,1779201504.686122,1779201504686,1.723242998123169,,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,22,0.7356496001072391,22,"[20, 22]",-3.268839120864868,13.415345191955566,-3.241302728652954,12.847282409667969,-0.027536392211914062,0.5680627822875977,0.568729793062026,92.77519509724067,358.489754319191,94.28544077804969,False,0.29566967487335205,1.602421231913333,0.7287464141845702,1.602421231913333,22->19,-0.29566967487335205,0.29566967487335205,True,-1.510245680809021,4,0,79,293,,48586,3014,168310.0625,100,3,191,,,,,False,,,,,,False,True,False,clear,False,clear,0,1,hold_SIM1_for_REAL_goal_4,,[],[],[],"{""REAL"": [5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]}","[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",[],0,4,final_goal_guarded,True,MOVING_TO_4,"[6, 5, 4, 3, 2, 1]",2,4,True,2,SER_20260519_163616,5,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",98.3871283531189,28126.316162109375,20.702956748736,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.5,0.4,False,False,True
