local_time,event,run_id,reason,was_active,completed_count,current_goal
2026-05-19 16:36:16,series_stop,,restart_series,False,0,
2026-05-19 16:36:16,series_start,SER_20260519_163616,"[6, 5, 4, 3, 2, 1]",True,5
2026-05-19 16:36:20,send_goal,SER_20260519_163616,6,0,True,5,True,0
2026-05-19 16:36:38,goal_reached,SER_20260519_163616,6,0,0,6,6,False,0.29566967487335205,18.445,True,False,True,True,False,5
2026-05-19 16:36:43,send_goal,SER_20260519_163616,5,1,True,6,True,0
2026-05-19 16:36:49,auto_resend_goal,SER_20260519_163616,5,1,True,1,6,5,False,0.0,2.15,False,False,True,False,False,6
2026-05-19 16:37:01,goal_reached,SER_20260519_163616,5,1,1,5,5,False,0.2977967858314514,12.763,True,False,True,True,False,6
2026-05-19 16:37:08,send_goal,SER_20260519_163616,4,2,True,5,True,0
2026-05-19 16:37:14,auto_resend_goal,SER_20260519_163616,4,2,True,1,5,4,False,0.0,2.151,False,False,True,False,False,5
2026-05-19 16:38:44,goal_reached,SER_20260519_163616,4,2,1,4,4,False,0.29737135767936707,90.176,True,False,True,True,False,5
2026-05-19 16:38:49,send_goal,SER_20260519_163616,3,3,True,4,True,0
2026-05-19 16:38:55,auto_resend_goal,SER_20260519_163616,3,3,True,1,4,3,False,0.0,2.144,False,False,True,False,False,4
2026-05-19 16:39:07,goal_reached,SER_20260519_163616,3,3,1,3,3,False,0.29566967487335205,11.991,True,False,True,True,False,4
2026-05-19 16:39:12,send_goal,SER_20260519_163616,2,4,True,3,True,0
2026-05-19 16:39:33,goal_reached,SER_20260519_163616,2,4,0,2,2,False,0.29822221398353577,21.534,True,False,True,True,False,3
2026-05-19 16:39:38,send_goal,SER_20260519_163616,1,5,True,2,True,0
2026-05-19 16:39:44,auto_resend_goal,SER_20260519_163616,1,5,True,1,2,2,False,0.09997463971376419,2.154,False,False,False,True,False,2
2026-05-19 16:40:12,goal_reached,SER_20260519_163616,1,5,1,1,1,False,0.2969459295272827,28.451,True,False,True,True,False,2
2026-05-19 16:40:13,loop_restart,SER_20260519_163616,6
2026-05-19 16:40:17,send_goal,SER_20260519_163616,6,0,True,1,True,0
2026-05-19 16:40:25,auto_resend_goal,SER_20260519_163616,6,0,True,1,1,6,True,0.0,4.154,False,False,True,False,True,1
2026-05-19 16:42:17,goal_reached,SER_20260519_163616,6,0,1,6,6,False,0.29566967487335205,112.543,True,False,True,True,False,1
2026-05-19 16:42:22,send_goal,SER_20260519_163616,5,1,True,6,True,0
2026-05-19 16:42:40,goal_reached,SER_20260519_163616,5,1,0,5,5,False,0.2986476421356201,17.524,True,False,True,True,False,6
2026-05-19 16:42:44,send_goal,SER_20260519_163616,4,2,True,5,True,0
2026-05-19 16:42:50,auto_resend_goal,SER_20260519_163616,4,2,True,1,5,4,False,0.0,2.004,False,False,True,False,False,5
2026-05-19 16:44:28,goal_reached,SER_20260519_163616,4,2,1,4,4,False,0.29737135767936707,98.064,True,False,True,True,False,5
2026-05-19 16:44:33,send_goal,SER_20260519_163616,3,3,True,4,True,0
2026-05-19 16:44:39,auto_resend_goal,SER_20260519_163616,3,3,True,1,4,3,False,0.0,2.152,False,False,True,False,False,4
2026-05-19 16:44:51,goal_reached,SER_20260519_163616,3,3,1,3,3,False,0.2969459295272827,12.113,True,False,True,True,False,4
2026-05-19 16:44:56,send_goal,SER_20260519_163616,2,4,True,3,True,0
2026-05-19 16:45:02,auto_resend_goal,SER_20260519_163616,2,4,True,1,3,2,False,0.0,2.0,False,False,True,False,False,3
2026-05-19 16:45:17,goal_reached,SER_20260519_163616,2,4,1,2,2,False,0.2977967858314514,14.739,True,False,True,True,False,3
2026-05-19 16:45:22,send_goal,SER_20260519_163616,1,5,True,2,True,0
2026-05-19 16:45:29,auto_resend_goal,SER_20260519_163616,1,5,True,1,2,1,True,0.0,2.921,False,False,True,False,True,2
2026-05-19 16:45:34,auto_resend_goal,SER_20260519_163616,1,5,True,2,2,1,True,0.0,2.001,False,False,True,False,True,2
2026-05-19 16:45:59,goal_reached,SER_20260519_163616,1,5,2,1,1,False,0.29822221398353577,24.617,True,False,True,True,False,2
2026-05-19 16:46:00,loop_restart,SER_20260519_163616,12
2026-05-19 16:46:04,send_goal,SER_20260519_163616,6,0,True,1,True,0
2026-05-19 16:46:10,auto_resend_goal,SER_20260519_163616,6,0,True,1,1,6,True,0.0,2.602,False,False,True,False,True,1
2026-05-19 16:47:56,goal_reached,SER_20260519_163616,6,0,1,6,6,False,0.29566967487335205,106.019,True,False,True,True,False,1
2026-05-19 16:48:01,send_goal,SER_20260519_163616,5,1,True,6,True,0
2026-05-19 16:48:07,auto_resend_goal,SER_20260519_163616,5,1,True,1,6,5,False,0.0,2.149,False,False,True,False,False,6
2026-05-19 16:49:38,goal_reached,SER_20260519_163616,5,1,1,5,5,False,0.2977967858314514,90.79,True,False,True,True,False,6
2026-05-19 16:49:43,send_goal,SER_20260519_163616,4,2,True,5,True,0
2026-05-19 16:51:18,goal_reached,SER_20260519_163616,4,2,0,4,4,False,0.2935425639152527,95.027,True,False,True,True,False,5
2026-05-19 16:51:22,send_goal,SER_20260519_163616,3,3,True,4,True,0
2026-05-19 16:51:40,goal_reached,SER_20260519_163616,3,3,0,3,3,False,0.29652053117752075,17.534,True,False,True,True,False,4
2026-05-19 16:51:44,send_goal,SER_20260519_163616,2,4,True,3,True,0
2026-05-19 16:51:50,auto_resend_goal,SER_20260519_163616,2,4,True,1,3,2,False,0.0,2.146,False,False,True,False,False,3
2026-05-19 16:53:22,goal_reached,SER_20260519_163616,2,4,1,2,2,False,0.29566967487335205,91.923,True,False,True,True,False,3
2026-05-19 16:53:27,send_goal,SER_20260519_163616,1,5,True,2,True,0
2026-05-19 16:53:33,auto_resend_goal,SER_20260519_163616,1,5,True,1,2,1,True,0.0,2.463,False,False,True,False,True,2
2026-05-19 16:54:01,goal_reached,SER_20260519_163616,1,5,1,1,1,False,0.2969459295272827,28.43,True,False,True,True,False,2
2026-05-19 16:54:02,loop_restart,SER_20260519_163616,18
2026-05-19 16:54:06,send_goal,SER_20260519_163616,6,0,True,1,True,0
2026-05-19 16:54:14,auto_resend_goal,SER_20260519_163616,6,0,True,1,1,6,True,0.0,4.144,False,False,True,False,True,1
2026-05-19 16:54:20,auto_resend_goal,SER_20260519_163616,6,0,True,2,1,6,False,0.0,2.153,False,False,True,False,False,1
2026-05-19 16:57:21,series_stop,SER_20260519_163616,manual_stop,True,18,6
2026-05-19 16:57:21,series_stop,SER_20260519_163616,manual_stop,False,18,6
