local_time,action,sim,real_start,real_goal,real_route,sim_route,conflict_count,first_conflict,horizon_s,hold_s
2026-05-19 16:38:28,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:38:29,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:38:31,sim_hold,SIM1,19,4,19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,2,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 0.8795589953075695, ""edge_a"": ""19->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:33,sim_hold,SIM1,19,4,19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,2,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 0.8795589953075695, ""edge_a"": ""19->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:34,sim_hold,SIM1,19,4,19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,2,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 0.8795589953075695, ""edge_a"": ""19->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:36,sim_hold,SIM1,19,4,19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,2,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 0.8795589953075695, ""edge_a"": ""19->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:38,sim_hold,SIM1,19,4,19->17->18->4,4->18->19->22->20->23->24->30->32->35->33->6,2,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 0.8795589953075695, ""edge_a"": ""19->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:39,sim_hold,SIM1,18,4,18->4,4->18->19->22->20->23->24->30->32->35->33->6,4,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""18->4"", ""edge_b"": ""4->18"", ""u"": 18, ""v"": 4, ""physical_edge"": ""4-18"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 7.151072025299072, ""b_enter_s"": 0.0, ""b_exit_s"": 9.370450019836426, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:38:41,sim_hold,SIM1,18,4,18->4,4->18->19->22->20->23->24->30->32->35->33->6,4,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""18->4"", ""edge_b"": ""4->18"", ""u"": 18, ""v"": 4, ""physical_edge"": ""4-18"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 7.151072025299072, ""b_enter_s"": 0.0, ""b_exit_s"": 9.370450019836426, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:38:43,sim_hold,SIM1,18,4,18->4,4->18->19->22->20->23->24->30->32->35->33->6,4,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""18->4"", ""edge_b"": ""4->18"", ""u"": 18, ""v"": 4, ""physical_edge"": ""4-18"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 7.151072025299072, ""b_enter_s"": 0.0, ""b_exit_s"": 9.370450019836426, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:38:46,sim_hold,SIM1,4,3,4->18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,7,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.0, ""edge_a"": ""4->18"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:46,sim_hold_live_close,SIM1,0.15067614035438925,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:48,sim_hold,SIM1,4,3,4->18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,7,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.0, ""edge_a"": ""4->18"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:48,sim_hold_live_close,SIM1,0.014421195278148644,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:50,sim_hold,SIM1,4,3,4->18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,7,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.0, ""edge_a"": ""4->18"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:50,sim_hold_live_close,SIM1,0.014421195278148644,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:52,sim_hold,SIM1,4,3,4->18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,7,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.0, ""edge_a"": ""4->18"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:52,sim_hold_live_close,SIM1,0.28986276216957024,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:53,safe_node_tms,SIM1,18,3,18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,3,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.6733040707903096, ""edge_a"": ""18->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:38:53,sim_hold_live_close,SIM1,0.39750855345904673,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:55,safe_node_tms,SIM1,18,3,18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,3,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.6733040707903096, ""edge_a"": ""18->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:38:55,sim_hold_live_close,SIM1,0.3172831215690207,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:57,sim_hold,SIM1,18,3,18->17->10->8->3,4->18->19->22->20->23->24->30->32->35->33->6,3,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.6733040707903096, ""edge_a"": ""18->17"", ""edge_b"": ""4->18"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:38:57,sim_hold_live_close,SIM1,0.14941776815712363,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:38:58,safe_node_tms,SIM1,17,3,17->10->8->3,18->19->22->20->23->24->30->32->35->33->6,3,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.696250975689112, ""edge_a"": ""17->10"", ""edge_b"": ""18->19"", ""severity"": 0.8}",hold_SIM1_at_safe_node_18,10.0
2026-05-19 16:38:58,sim_hold_live_close,SIM1,0.3109763762090213,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:39:00,safe_node_tms,SIM1,10,3,10->8->3,18->19->22->20->23->24->30->32->35->33->6,2,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.8923925485955922, ""edge_a"": ""10->8"", ""edge_b"": ""18->19"", ""severity"": 0.8}",hold_SIM1_at_safe_node_18,10.0
2026-05-19 16:39:02,safe_node_tms,SIM1,8,3,8->3,19->22->20->23->24->30->32->35->33->6,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 1.0034289217257615, ""edge_a"": ""8->3"", ""edge_b"": ""19->22"", ""severity"": 0.8}",hold_SIM1_at_safe_node_19,10.0
2026-05-19 16:39:04,safe_node_tms,SIM1,8,3,8->3,19->22->20->23->24->30->32->35->33->6,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 1.0034289217257615, ""edge_a"": ""8->3"", ""edge_b"": ""19->22"", ""severity"": 0.8}",hold_SIM1_at_safe_node_19,10.0
2026-05-19 16:39:05,safe_node_tms,SIM1,8,3,8->3,19->22->20->23->24->30->32->35->33->6,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 1.0034289217257615, ""edge_a"": ""8->3"", ""edge_b"": ""19->22"", ""severity"": 0.8}",hold_SIM1_at_safe_node_19,10.0
2026-05-19 16:39:20,safe_node_tms,SIM1,9,2,9->13->11->2,19->22->20->23->24->30->32->35->33->6,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 1.0183479180944295, ""edge_a"": ""9->13"", ""edge_b"": ""19->22"", ""severity"": 0.8}",hold_SIM1_at_safe_node_22,10.0
2026-05-19 16:41:39,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:40,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:42,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:44,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:46,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:46,sim_hold_live_close,SIM1,0.05263327662364112,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:41:48,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:49,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:51,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:52,sim_hold,SIM1,25,6,25->26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,2,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""25->26"", ""edge_b"": ""26->25"", ""u"": 25, ""v"": 26, ""physical_edge"": ""25-26"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 15.7904634475708, ""b_enter_s"": 0.0, ""b_exit_s"": 13.86406135559082, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:41:54,safe_node_tms,SIM1,26,6,26->28->34->33->6,26->25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.0, ""edge_a"": ""26->28"", ""edge_b"": ""26->25"", ""severity"": 0.8}",hold_SIM1_at_safe_node_25,10.0
2026-05-19 16:43:45,safe_node_tms,SIM1,20,4,20->22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 9.05349063873291, ""a_exit_s"": 26.510497093200684, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
2026-05-19 16:43:47,safe_node_tms,SIM1,20,4,20->22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 9.05349063873291, ""a_exit_s"": 26.510497093200684, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
2026-05-19 16:43:49,safe_node_tms,SIM1,20,4,20->22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 9.05349063873291, ""a_exit_s"": 26.510497093200684, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
2026-05-19 16:43:50,safe_node_tms,SIM1,22,4,22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
2026-05-19 16:43:52,safe_node_tms,SIM1,22,4,22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
2026-05-19 16:43:54,safe_node_tms,SIM1,22,4,22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
2026-05-19 16:43:56,safe_node_tms,SIM1,22,4,22->19->17->18->4,10->17->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 6.587188720703125, ""b_exit_s"": 20.72604751586914, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",hold_SIM1_at_safe_node_10,10.0
