local_time,event,finalize_reason,segment_id,run_id,series_active,series_leg_start_node,series_leg_goal_node,edge_from,edge_to,timestamp_start,timestamp_end,sample_count,actual_time_s,GNN_pred_time_s,delay_s,actual_energy_J,GNN_pred_energy_J,extra_energy_J,mean_speed,std_speed,mean_signed_speed_xy,mean_power_W,peak_power_W,mean_current_mA,std_current_mA,operator_distance_min_m,operator_inside_radius,sim_conflict_count_max,conflict_label,brake_event,stop_ratio,stop_duration_s,reverse_motion_any,reverse_motion_ratio,scanner_violation_any,start_x,start_y,end_x,end_y,cost_source,trajectory_source,planner,astar_w,alpha_time,alpha_energy
2026-05-19 16:37:06,dynamic_edge_traversal,target_reached,11,SER_20260519_163616,True,6,5,29,5,1779201421.7048151,1779201426.3202932,2,4.615478038787842,7.617432117462158,-3.0019540786743164,781762.5,2142.264892578125,779620.2351074219,0.17676366679370403,0.1711666784394996,-0.17676366679370403,252.0,267.0,,,9.129556355628557,False,0.0,False,False,0.0,0.0,True,1.0,False,-4.104121208190918,1.4466025829315186,-4.5287089347839355,1.4393125772476196,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:37:11,dynamic_edge_traversal,edge_changed,12,SER_20260519_163616,True,5,4,29,5,1779201430.213251,1779201430.213251,1,0.0,7.617432117462158,-7.617432117462158,0.0,2142.264892578125,-2142.264892578125,0.0,0.0,0.0,298.0,298.0,,,9.043990428275062,False,0.0,False,False,1.0,0.0,False,0.0,False,-4.532766342163086,1.4396967887878418,-4.532766342163086,1.4396967887878418,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:37:16,dynamic_edge_traversal,edge_changed,13,SER_20260519_163616,True,5,4,5,29,1779201431.815082,1779201435.227628,3,3.412545919418335,7.864201068878174,-4.451655149459839,913725.0,2185.21484375,911539.78515625,0.21398826936880747,0.09679027746945736,0.21398826936880747,289.6666666666667,295.0,,,8.677605502030143,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.7199594974517822,1.4571542739868164,-3.0909276008605957,1.5340996980667114,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:37:32,dynamic_edge_traversal,edge_changed,14,SER_20260519_163616,True,5,4,29,26,1779201436.809448,1779201450.332436,9,13.522988080978394,7.342645168304443,6.18034291267395,4011018.75,2133.223876953125,4008885.526123047,0.22386755877070957,0.11792818595052278,0.22386755877070957,285.55555555555554,302.0,,,2.303786102634032,False,0.0,False,False,0.1111111111111111,1.5025542312198215,False,0.0,False,-2.988239288330078,1.7271720170974731,-3.1088619232177734,4.732800006866455,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:37:47,dynamic_edge_traversal,edge_changed,15,SER_20260519_163616,True,5,4,26,25,1779201452.095148,1779201465.651605,9,13.556456804275513,13.86406135559082,-0.3076045513153076,4051743.75,3972.968017578125,4047770.781982422,0.2592250174946255,0.08020370214024894,0.2592250174946255,291.44444444444446,301.0,,,1.5707260999475237,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.1158337593078613,5.201979160308838,-3.059030055999756,8.537514686584473,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:37:58,dynamic_edge_traversal,edge_changed,16,SER_20260519_163616,True,5,4,25,23,1779201467.311122,1779201474.680096,5,7.368973970413208,12.056227684020996,-4.687253713607788,2040918.75,3449.790283203125,2037468.9597167969,0.22309234440326692,0.06579824188844494,0.22309234440326692,294.0,304.0,,,0.30847787857055686,True,0.0,False,False,0.0,0.0,False,0.0,False,-2.765566825866699,8.562026977539062,-2.6912145614624023,9.889533042907715,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:19,dynamic_edge_traversal,edge_changed,17,SER_20260519_163616,True,5,4,23,20,1779201478.470418,1779201497.524574,5,19.054156064987183,11.61013412475586,7.444021940231323,5319618.75,3322.623291015625,5316296.126708984,0.17833773493766786,0.12366687820025363,0.11843803524971008,275.4,293.0,,,0.15910126633188038,True,0.0,False,True,0.2,3.810831212997437,True,0.2,False,-2.6668221950531006,10.596553802490234,-2.835987091064453,12.359318733215332,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:31,dynamic_edge_traversal,edge_changed,18,SER_20260519_163616,True,5,4,20,22,1779201499.398515,1779201509.63799,7,10.239475011825562,9.05349063873291,1.1859843730926514,2988337.5,2629.4033203125,2985708.0966796875,0.24388950211661203,0.07688597369254761,0.16719162464141846,296.14285714285717,302.0,,,0.005260372161865161,True,0.0,False,False,0.0,0.0,True,0.2857142857142857,False,-3.105947256088257,12.352265357971191,-3.3364148139953613,14.79382610321045,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:39,dynamic_edge_traversal,edge_changed,19,SER_20260519_163616,True,5,4,22,19,1779201511.373332,1779201518.0287669,5,6.655434846878052,17.457006454467773,-10.801571607589722,2025168.75,5006.75244140625,2020161.9975585938,0.2886927127838135,0.01964702839819439,0.2886927127838135,291.4,299.0,,,0.7307470642444225,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.3367667198181152,15.256489753723145,-3.3805313110351562,17.120004653930664,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:44,dynamic_edge_traversal,edge_changed,20,SER_20260519_163616,True,5,4,19,18,1779201519.7863529,1779201523.136863,3,3.3505101203918457,9.777172088623047,-6.426661968231201,950456.25,2783.098876953125,947673.1511230469,0.21044306208690008,0.100218127859442,-0.21044306208690008,292.3333333333333,296.0,,,2.39808752980004,False,0.0,False,False,0.0,0.0,True,1.0,False,-3.494190216064453,17.25773811340332,-4.1691083908081055,17.24067497253418,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:48,dynamic_edge_traversal,target_reached,21,SER_20260519_163616,True,5,4,18,4,1779201524.788091,1779201528.3030741,3,3.5149831771850586,7.151072025299072,-3.6360888481140137,956868.75,2030.479736328125,954838.2702636719,0.13273227959871292,0.15123149121146337,-0.13273227959871292,260.3333333333333,275.0,,,2.4367699008505275,False,0.0,False,False,0.3333333333333333,1.171661059061686,True,1.0,False,-4.628429412841797,17.2503662109375,-5.105879783630371,17.2468318939209,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:53,dynamic_edge_traversal,edge_changed,22,SER_20260519_163616,True,4,3,18,4,1779201530.6116061,1779201532.307678,2,1.6960718631744385,7.151072025299072,-5.455000162124634,625950.0,2030.479736328125,623919.5202636719,0.1488983929157257,0.21057412667697728,0.1488983929157257,293.0,296.0,,,2.436125848147116,False,0.0,False,False,0.5,0.8480359315872192,False,0.0,False,-5.105879783630371,17.2468318939209,-4.810254096984863,17.25177001953125,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:38:58,dynamic_edge_traversal,edge_changed,23,SER_20260519_163616,True,4,3,4,18,1779201533.931715,1779201537.123335,3,3.191619873046875,9.370450019836426,-6.178830146789551,930431.25,2636.8662109375,927794.3837890625,0.2409317841132482,0.0992308472869178,0.2409317841132482,287.6666666666667,302.0,,,2.483758219830607,False,0.0,False,False,0.0,0.0,False,0.0,False,-4.218214988708496,17.264848709106445,-3.522935390472412,17.34720802307129,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:00,dynamic_edge_traversal,edge_changed,24,SER_20260519_163616,True,4,3,18,17,1779201538.8588102,1779201538.8588102,1,0.0,6.009280204772949,-6.009280204772949,0.0,1739.82373046875,-1739.82373046875,0.16293740272521973,0.0,0.16293740272521973,300.0,300.0,,,2.653081199009246,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.4302375316619873,17.486722946166992,-3.4302375316619873,17.486722946166992,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:02,dynamic_edge_traversal,edge_changed,25,SER_20260519_163616,True,4,3,17,10,1779201540.594483,1779201540.594483,1,0.0,2.5847933292388916,-2.5847933292388916,0.0,723.6553344726562,-723.6553344726562,0.17187130451202393,0.0,0.17187130451202393,283.0,283.0,,,3.0972460554995367,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.448801279067993,17.850317001342773,-3.448801279067993,17.850317001342773,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:07,dynamic_edge_traversal,edge_changed,26,SER_20260519_163616,True,4,3,10,8,1779201542.508072,1779201545.847009,3,3.3389370441436768,5.38085412979126,-2.041917085647583,945281.25,1552.185791015625,943729.0642089844,0.21682443221410116,0.10817934949894034,-0.21682443221410116,301.3333333333333,305.0,,,3.1188366190858114,False,0.0,False,False,0.0,0.0,True,1.0,False,-3.525757074356079,17.97370147705078,-4.340710639953613,17.974374771118164,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:10,dynamic_edge_traversal,target_reached,27,SER_20260519_163616,True,4,3,8,3,1779201547.5390878,1779201550.819673,3,3.280585289001465,7.012415409088135,-3.73183012008667,817650.0,1973.51611328125,815676.4838867188,0.1314560150106748,0.15053217806208702,-0.1314560150106748,256.0,272.0,,,3.184371510686082,False,0.0,False,False,0.3333333333333333,1.0935284296671548,True,1.0,False,-4.796476364135742,17.984912872314453,-5.169039726257324,17.989761352539062,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:18,dynamic_edge_traversal,edge_changed,28,SER_20260519_163616,True,3,2,8,3,1779201552.675201,1779201556.071718,3,3.396517038345337,7.012415409088135,-3.615898370742798,946293.75,1973.51611328125,944320.2338867188,0.19668768843015036,0.17035897895379878,0.19668768843015036,287.3333333333333,299.0,,,3.188175429474537,False,0.0,False,False,0.3333333333333333,1.1321723461151123,False,0.0,False,-5.169039726257324,17.989761352539062,-4.546812534332275,18.008445739746094,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:20,dynamic_edge_traversal,edge_changed,29,SER_20260519_163616,True,3,2,3,8,1779201558.9322681,1779201558.9322681,1,0.0,9.681337356567383,-9.681337356567383,0.0,2707.119140625,-2707.119140625,0.29566967487335205,0.0,0.29566967487335205,297.0,297.0,,,3.1858315410824236,False,0.0,False,False,0.0,0.0,False,0.0,False,-4.07656192779541,18.023208618164062,-4.07656192779541,18.023208618164062,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:22,dynamic_edge_traversal,edge_changed,30,SER_20260519_163616,True,3,2,8,9,1779201560.6101272,1779201560.6101272,1,0.0,5.558638572692871,-5.558638572692871,0.0,1594.83447265625,-1594.83447265625,0.29907307028770447,0.0,0.29907307028770447,291.0,291.0,,,3.374887932277752,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.166018486022949,18.049558639526367,-3.166018486022949,18.049558639526367,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:28,dynamic_edge_traversal,edge_changed,31,SER_20260519_163616,True,3,2,9,13,1779201562.656793,1779201565.7349372,2,3.078144073486328,4.618556022644043,-1.5404119491577148,933018.75,1296.695068359375,931722.0549316406,0.20143825933337212,0.12363708995206328,0.20143825933337212,292.5,293.0,,,3.203198200453183,False,0.0,False,False,0.0,0.0,False,0.0,False,-2.690598249435425,18.045711517333984,-2.3470041751861572,18.106067657470703,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:33,dynamic_edge_traversal,edge_changed,32,SER_20260519_163616,True,3,2,13,11,1779201568.098978,1779201572.044429,3,3.945451021194458,4.195107460021973,-0.24965643882751465,1103287.5,1190.6024169921875,1102096.8975830078,0.2829069495201111,0.023583226579807985,0.2829069495201111,295.0,301.0,,,3.5685899900817333,False,0.0,False,False,0.0,0.0,False,0.0,False,-2.35042667388916,18.51859474182129,-2.3418946266174316,19.894100189208984,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:40,dynamic_edge_traversal,target_reached,33,SER_20260519_163616,True,3,2,11,2,1779201573.767252,1779201580.8247712,5,7.057519197463989,10.886847496032715,-3.8293282985687256,2046037.5,3124.98681640625,2042912.5131835938,0.19935368448495866,0.14085986995015554,0.19935368448495866,280.8,303.0,,,3.4397199085465373,False,0.0,False,False,0.2,1.411503839492798,False,0.0,False,-2.3427467346191406,20.350040435791016,-2.372568130493164,21.845783233642578,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:42,dynamic_edge_traversal,target_reached,34,SER_20260519_163616,True,2,1,11,2,1779201582.5822148,1779201582.5822148,1,0.0,10.886847496032715,-10.886847496032715,0.0,3124.98681640625,-3124.98681640625,0.0,0.0,0.0,238.0,238.0,,,3.6566428833439635,False,0.0,False,False,1.0,0.0,False,0.0,False,-2.372568130493164,21.845783233642578,-2.372568130493164,21.845783233642578,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:52,dynamic_edge_traversal,edge_changed,35,SER_20260519_163616,True,2,1,11,2,1779201584.205308,1779201590.9175029,4,6.712194919586182,10.886847496032715,-4.174652576446533,1891293.75,3124.98681640625,1888168.7631835938,0.22366666048765182,0.14911272536555695,0.22366666048765182,298.0,302.0,,,3.453682768854462,False,0.0,False,False,0.25,1.6780487298965454,False,0.0,False,-2.372568130493164,21.845783233642578,-2.3485867977142334,20.601205825805664,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:39:59,dynamic_edge_traversal,edge_changed,36,SER_20260519_163616,True,2,1,2,11,1779201592.980257,1779201597.980524,4,5.000267028808594,16.123516082763672,-11.123249053955078,1559475.0,4571.79443359375,1554903.2055664062,0.25833872333168983,0.08090319636679348,0.25833872333168983,292.75,300.0,,,3.1941190204598797,False,0.0,False,False,0.0,0.0,False,0.0,False,-2.3303308486938477,19.67534828186035,-2.311455488204956,18.21976661682129,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:03,dynamic_edge_traversal,edge_changed,37,SER_20260519_163616,True,2,1,11,13,1779201599.696042,1779201601.355969,2,1.6599268913269043,8.986699104309082,-7.326772212982178,480206.25,2553.734130859375,477652.5158691406,0.17165858671069145,0.10378297402403643,-0.17165858671069145,293.0,295.0,,,3.28668849519508,False,0.0,False,False,0.0,0.0,True,1.0,False,-2.3930649757385254,18.111513137817383,-2.6505870819091797,18.124982833862305,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:06,dynamic_edge_traversal,edge_changed,38,SER_20260519_163616,True,2,1,13,9,1779201603.103195,1779201603.103195,1,0.0,5.239530086517334,-5.239530086517334,0.0,1476.6466064453125,-1476.6466064453125,0.29566967487335205,0.0,-0.29566967487335205,285.0,285.0,,,3.1888497146406394,False,0.0,False,False,0.0,0.0,True,1.0,False,-3.068600654602051,18.08042335510254,-3.068600654602051,18.08042335510254,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:12,dynamic_edge_traversal,edge_changed,39,SER_20260519_163616,True,2,1,9,7,1779201606.1353679,1779201611.154061,4,5.018693208694458,4.7217512130737305,0.29694199562072754,1579950.0,1351.3233642578125,1578598.6766357422,0.2434488758444786,0.10534456123511847,0.2006937637925148,298.5,304.0,,,3.3687774988011387,False,0.0,False,False,0.0,0.0,True,0.25,False,-3.329951524734497,18.1563663482666,-3.4183003902435303,19.73471450805664,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:21,dynamic_edge_traversal,target_reached,40,SER_20260519_163616,True,2,1,7,1,1779201612.757751,1779201621.46224,6,8.70448899269104,10.99221420288086,-2.2877252101898193,2320481.25,3150.443359375,2317330.806640625,0.21554815396666527,0.1322124861051667,0.21554815396666527,273.0,300.0,,,3.4409334018633366,False,0.0,False,False,0.16666666666666666,1.4507481654485066,False,0.0,False,-3.4504594802856445,20.20871925354004,-3.4918549060821533,21.81819725036621,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:23,dynamic_edge_traversal,target_reached,41,SER_20260519_163616,True,1,6,7,1,1779201623.104055,1779201623.104055,1,0.0,10.99221420288086,-10.99221420288086,0.0,3150.443359375,-3150.443359375,0.0,0.0,0.0,237.0,237.0,,,3.4434376566829434,False,0.0,False,False,1.0,0.0,False,0.0,False,-3.4918549060821533,21.815597534179688,-3.4918549060821533,21.815597534179688,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:32,dynamic_edge_traversal,edge_changed,42,SER_20260519_163616,True,1,6,7,1,1779201624.8017302,1779201631.334342,5,6.532611846923828,10.99221420288086,-4.459602355957031,2038050.0,3150.443359375,2034899.556640625,0.22675098478794098,0.12936772030361912,0.22675098478794098,290.6,298.0,,,3.4437699687693466,False,0.0,False,False,0.2,1.3065223693847656,False,0.0,False,-3.4918549060821533,21.816896438598633,-3.4713797569274902,20.29247283935547,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
2026-05-19 16:40:40,dynamic_edge_traversal,edge_changed,43,SER_20260519_163616,True,1,6,1,7,1779201632.9801679,1779201638.425738,4,5.445570230484009,16.23548126220703,-10.789911031723022,1572356.25,4585.78662109375,1567770.4633789062,0.2988603562116623,0.0007368631743802346,0.2988603562116623,294.5,301.0,,,2.9617677058425365,False,0.0,False,False,0.0,0.0,False,0.0,False,-3.4608569145202637,19.8265380859375,-3.4324090480804443,18.44963836669922,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,weighted_astar,1.2,0.7,0.30000000000000004
