local_time,command,value,ok,block_readback,release_readback,label
2026-05-19 16:09:58,BRAKE_OFF,,True,False,True,
2026-05-19 16:10:01,SEND_DEST,6,True,True,True,6,0,-0.12124583125114441,V99_series_idx0,0-1-0,uint32,uint32
2026-05-19 16:10:04,BRAKE_OFF,,True,False,True,
2026-05-19 16:10:07,SEND_DEST,6,True,True,True,6,0,-0.09827292710542679,V99_series_auto_resend1_idx0,0-1-0,uint32,uint32
2026-05-19 16:10:23,BRAKE_OFF,,True,False,True,
2026-05-19 16:10:26,SEND_DEST,5,True,True,True,5,0,0.2739730477333069,V99_series_idx1,0-1-0,uint32,uint32
2026-05-19 16:10:29,BRAKE_OFF,,True,False,True,
2026-05-19 16:10:32,SEND_DEST,5,True,True,True,5,0,0.12975431978702545,V99_series_auto_resend1_idx1,0-1-0,uint32,uint32
2026-05-19 16:10:45,BRAKE_OFF,,True,False,True,
2026-05-19 16:10:48,SEND_DEST,4,True,True,True,4,0,-0.29822221398353577,V99_series_idx2,0-1-0,uint32,uint32
2026-05-19 16:11:38,BRAKE_OFF,,True,False,True,
2026-05-19 16:11:41,SEND_DEST,4,True,True,True,4,0,0.0,V141 instant resume original goal after operator clear,0-1-0,uint32,uint32
2026-05-19 16:11:42,BRAKE_OFF,,True,False,True,
2026-05-19 16:11:45,SEND_DEST,4,True,True,True,4,0,-0.29737135767936707,V141 instant resume second pulse after operator clear,0-1-0,uint32,uint32
2026-05-19 16:12:21,BRAKE_OFF,,True,False,True,
2026-05-19 16:12:24,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:27,BRAKE_OFF,,False,True,False,
2026-05-19 16:12:30,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend1_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:33,BRAKE_OFF,,False,True,False,
2026-05-19 16:12:36,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend2_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:39,BRAKE_OFF,,True,False,True,
2026-05-19 16:12:42,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend3_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:44,BRAKE_OFF,,True,False,True,
2026-05-19 16:12:47,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend4_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:47,BRAKE_OFF,,True,False,True,
2026-05-19 16:12:50,BRAKE_OFF,,True,False,True,
2026-05-19 16:12:50,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_resend_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:53,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend5_idx3,0-1-0,uint32,uint32
2026-05-19 16:12:55,BRAKE_OFF,,True,False,True,
2026-05-19 16:12:58,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend6_idx3,0-1-0,uint32,uint32
2026-05-19 16:13:01,BRAKE_OFF,,True,False,True,
2026-05-19 16:13:04,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend7_idx3,0-1-0,uint32,uint32
2026-05-19 16:13:07,BRAKE_OFF,,True,False,True,
2026-05-19 16:13:09,BRAKE_OFF,,True,False,True,
2026-05-19 16:13:10,SEND_DEST,3,True,True,True,3,0,0.12550006806850433,V99_series_auto_resend8_idx3,0-1-0,uint32,uint32
2026-05-19 16:13:12,SEND_DEST,3,True,True,True,3,0,0.2960951030254364,V99_series_resend_idx3,0-1-0,uint32,uint32
2026-05-19 16:13:29,BRAKE_OFF,,True,False,True,
2026-05-19 16:13:32,SEND_DEST,2,True,True,True,2,0,0.0,V99_series_idx4,0-1-0,uint32,uint32
2026-05-19 16:13:35,BRAKE_OFF,,True,False,True,
2026-05-19 16:13:38,SEND_DEST,2,True,True,True,2,0,-0.2977967858314514,V99_series_auto_resend1_idx4,0-1-0,uint32,uint32
2026-05-19 16:13:55,BRAKE_OFF,,True,False,True,
2026-05-19 16:13:58,SEND_DEST,1,True,True,True,1,0,-0.09954921156167984,V99_series_idx5,0-1-0,uint32,uint32
2026-05-19 16:14:02,BRAKE_OFF,,True,False,True,
2026-05-19 16:14:05,SEND_DEST,1,True,True,True,1,0,0.12592549622058868,V99_series_auto_resend1_idx5,0-1-0,uint32,uint32
2026-05-19 16:14:36,BRAKE_OFF,,True,False,True,
2026-05-19 16:14:39,SEND_DEST,6,True,True,True,6,0,0.09954921156167984,V99_series_idx0,0-1-0,uint32,uint32
2026-05-19 16:14:42,BRAKE_OFF,,True,False,True,
