local_time,tick_ts,tick_ms,run_id,agent_id,agent_type,x,y,snap_node,edge_u,edge_v,edge_type,tau,status,hold_reason,speed_mps,requested_straight_speed_mps,power_W,battery,hold_remaining_s,current_goal,path,tms_action,tms_conflict_count,emergency_hold,emergency_reason
2026-05-19 16:08:55,1779199735.239882,1779199735239,,REAL,physical,-4.5347394943237305,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:08:57,1779199737.4577951,1779199737457,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:08:59,1779199739.089493,1779199739089,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:00,1779199740.725205,1779199740725,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:02,1779199742.353873,1779199742353,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:04,1779199744.054452,1779199744054,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:05,1779199745.6953568,1779199745695,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:07,1779199747.336758,1779199747336,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:08,1779199748.9222422,1779199748922,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:10,1779199750.549309,1779199750549,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:12,1779199752.1678112,1779199752167,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:13,1779199753.760181,1779199753760,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:15,1779199755.407215,1779199755407,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:17,1779199757.0233128,1779199757023,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:18,1779199758.668582,1779199758668,,REAL,physical,-4.5347394943237305,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:20,1779199760.264605,1779199760264,,REAL,physical,-4.5347394943237305,1.4496777057647705,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:21,1779199761.907321,1779199761907,,REAL,physical,-4.5347394943237305,1.4496777057647705,5,29,5,real_live_edge,,IDLE,,0.0,,238,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:23,1779199763.4987142,1779199763498,,REAL,physical,-4.5347394943237305,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:25,1779199765.20669,1779199765206,,REAL,physical,-4.5347394943237305,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:26,1779199766.818777,1779199766818,,REAL,physical,-4.5347394943237305,1.4509776830673218,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:28,1779199768.491323,1779199768491,,REAL,physical,-4.5347394943237305,1.4509776830673218,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:30,1779199770.1994061,1779199770199,,REAL,physical,-4.5347394943237305,1.4509776830673218,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:31,1779199771.8407412,1779199771840,,REAL,physical,-4.536039352416992,1.4509776830673218,5,29,5,real_live_edge,,IDLE,,0.0,,239,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:33,1779199773.532183,1779199773532,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:35,1779199775.187294,1779199775187,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:36,1779199776.863872,1779199776863,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,239,83,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:38,1779199778.500531,1779199778500,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:40,1779199780.3810189,1779199780381,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:42,1779199782.117235,1779199782117,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:43,1779199783.806436,1779199783806,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:45,1779199785.63024,1779199785630,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:47,1779199787.339041,1779199787339,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:49,1779199789.040363,1779199789040,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:50,1779199790.772078,1779199790772,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:52,1779199792.3924391,1779199792392,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:54,1779199794.298761,1779199794298,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:54,1779199794.298761,1779199794298,,SIM1,simulated,-3.5,21.81,,1,7,idle,0.0,moving,,0.0,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",no_real_goal,0,False,clear
2026-05-19 16:09:55,1779199795.9007108,1779199795900,,REAL,physical,-4.536039352416992,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:55,1779199795.9007108,1779199795900,SIMSER_20260519_160955,SIM1,simulated,-3.5,21.81,,1,7,idle,0.0,moving,,0.0,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",no_real_goal,0,False,clear
2026-05-19 16:09:57,1779199797.633369,1779199797633,,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,,[],no_real_goal,0,False,clear
2026-05-19 16:09:57,1779199797.633369,1779199797633,SIMSER_20260519_160955,SIM1,simulated,-3.4993213259394236,21.78022317559221,,1,7,straight,0.008483425757204857,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",no_real_goal,0,False,clear
2026-05-19 16:09:59,1779199799.335596,1779199799335,SER_20260519_160958,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,238,82,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:09:59,1779199799.335596,1779199799335,SIMSER_20260519_160955,SIM1,simulated,-3.4875129550894552,21.262130904549842,,1,7,straight,0.1560880613818107,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:00,1779199800.955959,1779199800955,SER_20260519_160958,REAL,physical,-4.537339210510254,1.452277660369873,5,29,5,real_live_edge,,IDLE,,0.0,,237,82,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:00,1779199800.955959,1779199800955,SIMSER_20260519_160955,SIM1,simulated,-3.4759300774244175,20.753932146996327,,1,7,straight,0.3008740321947788,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:02,1779199802.642231,1779199802642,SER_20260519_160958,REAL,physical,-4.5347394943237305,1.452277660369873,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.0,,273,82,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:02,1779199802.642231,1779199802642,SIMSER_20260519_160955,SIM1,simulated,-3.4649031894137363,20.27012743552769,,1,7,straight,0.4387101323282929,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:04,1779199804.477321,1779199804477,SER_20260519_160958,REAL,physical,-4.252578258514404,1.4584784507751465,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.29652053117752075,,295,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:04,1779199804.477321,1779199804477,SIMSER_20260519_160955,SIM1,simulated,-3.4534051324022843,19.765650184150235,,1,7,straight,0.5824358449714433,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:06,1779199806.2004108,1779199806200,SER_20260519_160958,REAL,physical,-3.7856922149658203,1.4601151943206787,29,5,29,real_live_edge,,SERIES_DEST_SENT,,0.29566967487335205,,288,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:06,1779199806.2004108,1779199806200,SIMSER_20260519_160955,SIM1,simulated,-3.4408884446079204,19.216480507172502,,1,7,straight,0.7388944424009962,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:07,1779199807.846795,1779199807846,SER_20260519_160958,REAL,physical,-3.21624755859375,1.4739110469818115,29,5,29,real_live_edge,,SERIES_DEST_SENT,,0.2880120277404785,,284,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:07,1779199807.846795,1779199807846,SIMSER_20260519_160955,SIM1,simulated,-3.4290370965307013,18.696502610284526,,1,7,straight,0.8870362933662325,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:09,1779199809.4737868,1779199809473,SER_20260519_160958,REAL,physical,-3.082364797592163,1.3863656520843506,29,5,29,real_live_edge,,SERIES_DEST_SENT,,0.09827292710542679,,294,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:09,1779199809.4737868,1779199809473,SIMSER_20260519_160955,SIM1,simulated,-3.4193656863952446,18.26955294697174,,7,10,junction,0.06343136047554525,moving,,0.1,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:11,1779199811.287662,1779199811287,SER_20260519_160958,REAL,physical,-3.030259847640991,1.1070771217346191,28,29,28,real_live_edge,,SERIES_DEST_SENT,,0.2790781557559967,,293,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:11,1779199811.287662,1779199811287,SIMSER_20260519_160955,SIM1,simulated,-3.4159843984166534,18.107251123999358,,7,10,junction,0.40156015833467495,moving,,0.1,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:12,1779199812.964609,1779199812964,SER_20260519_160958,REAL,physical,-3.0588462352752686,0.7011269927024841,34,28,34,real_live_edge,,SERIES_DEST_SENT,,0.28290697932243347,,299,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:12,1779199812.964609,1779199812964,SIMSER_20260519_160955,SIM1,simulated,-3.4121980913814287,17.925508386308568,,7,10,junction,0.7801908618571542,moving,,0.1,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:14,1779199814.628764,1779199814628,SER_20260519_160958,REAL,physical,-3.015639066696167,0.32310420274734497,34,28,34,real_live_edge,,SERIES_DEST_SENT,,0.23057980835437775,,286,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:14,1779199814.628764,1779199814628,SIMSER_20260519_160955,SIM1,simulated,-3.3748969448799606,17.85510305512004,,10,9,corner,0.1526219787827808,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:16,1779199816.281864,1779199816281,SER_20260519_160958,REAL,physical,-3.0940005779266357,0.06266559660434723,33,34,33,real_live_edge,,SERIES_DEST_SENT,,0.1195441484451294,,293,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:16,1779199816.281864,1779199816281,SIMSER_20260519_160955,SIM1,simulated,-3.2806729783043025,17.949327021695698,,10,9,corner,0.5622913986769459,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:17,1779199817.933732,1779199817933,SER_20260519_160958,REAL,physical,-3.261817693710327,-0.009040742181241512,33,34,33,real_live_edge,,SERIES_DEST_SENT,,0.23696115612983704,,295,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:17,1779199817.933732,1779199817933,SIMSER_20260519_160955,SIM1,simulated,-3.1873866004053744,18.042613399594625,,10,9,corner,0.9678843460635904,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:19,1779199819.7554932,1779199819755,SER_20260519_160958,REAL,physical,-3.8077967166900635,-0.0036017377860844135,33,34,33,real_live_edge,,SERIES_DEST_SENT,,0.292691707611084,,289,81,,6,"[5, 29, 28, 34, 33, 6]",clear,0,False,clear
2026-05-19 16:10:19,1779199819.7554932,1779199819755,SIMSER_20260519_160955,SIM1,simulated,-3.0584612910423767,18.053682991180533,,9,13,corner,0.1841495590267021,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:21,1779199821.5312629,1779199821531,SER_20260519_160958,REAL,physical,-4.253940105438232,-0.026593003422021866,6,33,6,real_live_edge,,SERIES_DEST_SENT,,0.18803741037845612,,273,81,,6,"[5, 29, 28, 34, 33, 6]",no_real_goal,0,False,clear
2026-05-19 16:10:21,1779199821.5312629,1779199821531,SIMSER_20260519_160955,SIM1,simulated,-2.9121658163321023,18.058116187383877,,9,13,corner,0.40580936919378474,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",no_real_goal,0,False,clear
2026-05-19 16:10:23,1779199823.2219388,1779199823221,SER_20260519_160958,REAL,physical,-4.42648458480835,-0.030749207362532616,6,33,6,real_live_edge,,SERIES_DEST_SENT,,0.09912378340959549,,238,82,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:23,1779199823.2219388,1779199823221,SIMSER_20260519_160955,SIM1,simulated,-2.770534109619035,18.062408057284273,,9,13,corner,0.6204028642135838,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:25,1779199824.995421,1779199824995,SER_20260519_160958,REAL,physical,-4.46377420425415,-0.032065875828266144,6,33,6,real_live_edge,,SERIES_DEST_SENT,,0.0,,238,82,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:25,1779199824.995421,1779199824995,SIMSER_20260519_160955,SIM1,simulated,-2.635737015085108,18.066492817724694,,9,13,corner,0.824640886234685,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:28,1779199828.5202,1779199828520,SER_20260519_160958,REAL,physical,-4.46377420425415,-0.032065875828266144,6,33,6,real_live_edge,,SERIES_DEST_SENT,,0.0,,300,82,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:28,1779199828.5202,1779199828520,SIMSER_20260519_160955,SIM1,simulated,-2.5090147464734645,18.081940492963625,,13,11,corner,0.04776197185450292,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:30,1779199830.493353,1779199830493,SER_20260519_160958,REAL,physical,-3.5610086917877197,-0.01772467978298664,33,6,33,real_live_edge,,SERIES_DEST_SENT,,0.2986476421356201,,288,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:30,1779199830.493353,1779199830493,SIMSER_20260519_160955,SIM1,simulated,-2.3917638005364523,18.209387173329944,,13,11,corner,0.557548693319772,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:32,1779199832.186354,1779199832186,SER_20260519_160958,REAL,physical,-3.1779353618621826,0.013535705395042896,33,6,33,real_live_edge,,SERIES_DEST_SENT,,0.09827293455600739,,293,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:32,1779199832.186354,1779199832186,SIMSER_20260519_160955,SIM1,simulated,-2.326653427548974,18.28015931788155,,13,11,corner,0.8406372715262016,moving,,0.08,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:33,1779199833.8941429,1779199833894,SER_20260519_160958,REAL,physical,-3.096290111541748,0.07216788083314896,33,6,33,real_live_edge,,SERIES_DEST_SENT,,0.12975431978702545,,300,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:33,1779199833.8941429,1779199833894,SIMSER_20260519_160955,SIM1,simulated,-2.2940152287864617,18.496670066604306,,11,2,straight,0.05019035983076892,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:35,1779199835.552823,1779199835552,SER_20260519_160958,REAL,physical,-3.070594072341919,0.5802911520004272,34,33,34,real_live_edge,,SERIES_DEST_SENT,,0.2960951030254364,,295,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:35,1779199835.552823,1779199835552,SIMSER_20260519_160955,SIM1,simulated,-2.305618327358753,19.007206403785126,,11,2,straight,0.19522909198441082,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:37,1779199837.42298,1779199837422,SER_20260519_160958,REAL,physical,-3.038600206375122,1.0043784379959106,28,34,28,real_live_edge,,SERIES_DEST_SENT,,0.2952442467212677,,286,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:37,1779199837.42298,1779199837422,SIMSER_20260519_160955,SIM1,simulated,-2.3169105241020373,19.504063060489642,,11,2,straight,0.3363815512754667,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:39,1779199839.024964,1779199839024,SER_20260519_160958,REAL,physical,-3.099438428878784,1.2969132661819458,28,34,28,real_live_edge,,SERIES_DEST_SENT,,0.1757001280784607,,294,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:39,1779199839.024964,1779199839024,SIMSER_20260519_160955,SIM1,simulated,-2.329604761835071,20.062609520743116,,11,2,straight,0.49505952293838573,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:40,1779199840.665169,1779199840665,SER_20260519_160958,REAL,physical,-3.2335081100463867,1.441772699356079,29,28,29,real_live_edge,,SERIES_DEST_SENT,,0.10848311334848404,,299,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:40,1779199840.665169,1779199840665,SIMSER_20260519_160955,SIM1,simulated,-2.340483011853374,20.54125252154847,,11,2,straight,0.6310376481671787,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:42,1779199842.339097,1779199842339,SER_20260519_160958,REAL,physical,-3.6036922931671143,1.4692926406860352,29,28,29,real_live_edge,,SERIES_DEST_SENT,,0.2952442467212677,,289,81,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 16:10:42,1779199842.339097,1779199842339,SIMSER_20260519_160955,SIM1,simulated,-2.351636684820471,21.03201413210073,,11,2,straight,0.7704585602558898,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",clear,0,False,clear
2026-05-19 16:10:43,1779199843.9604669,1779199843960,SER_20260519_160958,REAL,physical,-4.061620235443115,1.4534170627593994,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.2986476421356201,,276,81,,5,"[6, 33, 34, 28, 29, 5]",no_real_goal,0,False,clear
2026-05-19 16:10:43,1779199843.9604669,1779199843960,SIMSER_20260519_160955,SIM1,simulated,-2.362993787959296,21.531726670209018,,11,2,straight,0.9124223494911982,moving,,0.299,0.299,,,0.0,2,"[1, 7, 10, 9, 13, 11, 2]",no_real_goal,0,False,clear
2026-05-19 16:10:45,1779199845.703954,1779199845703,SER_20260519_160958,REAL,physical,-4.4060773849487305,1.441989779472351,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.09912378340959549,,273,81,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 16:10:45,1779199845.703954,1779199845703,SIMSER_20260519_160955,SIM1,simulated,-2.37,21.84,,2,11,idle,0.0,moving,,0.0,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 16:10:47,1779199847.5835211,1779199847583,SER_20260519_160958,REAL,physical,-4.536646842956543,1.4395875930786133,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.0,,238,82,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 16:10:47,1779199847.5835211,1779199847583,SIMSER_20260519_160955,SIM1,simulated,-2.362522296338618,21.51098103889918,,2,11,straight,0.09347129576727843,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 16:10:49,1779199849.364497,1779199849364,SER_20260519_160958,REAL,physical,-4.5252485275268555,1.4400262832641602,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.12507465481758118,,290,81,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 16:10:49,1779199849.364497,1779199849364,SIMSER_20260519_160955,SIM1,simulated,-2.34974308195782,20.94869560614406,,2,11,straight,0.25321147552725576,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
