local_time,tick_ts,tick_ms,tick_dt_s,task_id,real_command_state,snap_node,snap_dist,prev_snap_node,last_live_edge,x,y,prev_x,prev_y,movement_dx,movement_dy,movement_step_m,movement_heading_deg,plc_heading_deg,heading_movement_diff_deg,reverse_motion_xy,signed_speed_est_xy,op_live_min_m,op_route_min_m,op_motion_min_m,op_risk_edge,signed_speed,abs_speed,reverse_motion_flag,heading,going_to_id,target_reached,battery,power,current_mA,cell_voltage_mV,momentary_energy_Ws,cumulative_energy_Wh,position_confidence,nav_state,current_segment,front_scanner_safety_clear,rear_scanner_safety_clear,front_scanner_warning_clear,rear_scanner_warning_clear,scanner_violation_flag,actual_speed_l,actual_speed_r,wheel_diff_live,encoder_freq_l,encoder_freq_r,brake_block,brake_release,emergency_hold,emergency_reason,block_guard_active,block_guard_reason,predicted_conflict_count,tms_runtime_conflict_count,tms_runtime_action,proactive_replan,reserved_blocks,manual_blocks,effective_blocks,routes,active_real_path,active_command_points,active_cmd_index,last_sent_node,command_strategy,series_active,series_status,series_destinations,series_index,series_current_goal,series_loop,series_completed_count,series_run_id,series_leg_start_node,series_leg_goal_node,series_leg_route,series_leg_pred_time_s,series_leg_pred_energy_j,series_leg_distance_m,cost_source,trajectory_source,research_log_rate_hz,control_poll_s,planner,astar_w,alpha_time,alpha_energy,op_radius_m,sim_radius_m,operator_inside_radius,brake_event_label,conflict_label
2026-05-19 16:08:35,1779199715.1386812,1779199715138,1.6162631511688232,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,39650.2890625,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:36,1779199716.934635,1779199716934,1.7959537506103516,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,39755.41796875,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:38,1779199718.583328,1779199718583,1.6486930847167969,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,237,,49326,2386,39861.46875,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:40,1779199720.2150998,1779199720215,1.6317718029022217,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,39967.49609375,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:41,1779199721.832302,1779199721832,1.6172022819519043,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,40076.109375,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:43,1779199723.459316,1779199723459,1.627013921737671,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,40182.15234375,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:45,1779199725.098531,1779199725098,1.6392149925231934,,IDLE,5,0.013682643084381718,5,"[29, 5]",-4.536039352416992,1.452277660369873,-4.536039352416992,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,40288.1875,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:46,1779199726.757376,1779199726757,1.6588449478149414,,IDLE,5,0.014304018843380005,5,"[29, 5]",-4.537339210510254,1.452277660369873,-4.536039352416992,1.452277660369873,-0.0012998580932617188,0.0,0.0012998580932617188,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,40429.37109375,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:48,1779199728.341439,1779199728341,1.5840630531311035,,IDLE,5,0.014304018843380005,5,"[29, 5]",-4.537339210510254,1.452277660369873,-4.537339210510254,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,40500.296875,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 16:08:50,1779199730.117467,1779199730117,1.7760279178619385,,IDLE,5,0.014304018843380005,5,"[29, 5]",-4.537339210510254,1.452277660369873,-4.537339210510254,1.452277660369873,0.0,0.0,0.0,181.45768761275758,356.89874482154846,175.44105720879088,False,0.0,inf,inf,inf,,0.0,0.0,False,-3.101255178451538,5,1,83,239,,49326,2386,40607.015625,100,2,260,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
