local_time,action,safe_node_tms_enable,source
2026-05-19 15:36:06,set_enable,1,dashboard
2026-05-19 15:38:11,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:13,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:15,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:17,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:18,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:20,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:22,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:23,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:25,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:27,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:29,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:30,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:32,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
