local_time,tick_ts,tick_ms,run_id,agent_id,agent_type,x,y,snap_node,edge_u,edge_v,edge_type,tau,status,hold_reason,speed_mps,requested_straight_speed_mps,power_W,battery,hold_remaining_s,current_goal,path,tms_action,tms_conflict_count,emergency_hold,emergency_reason
2026-05-19 15:36:33,1779197793.3353229,1779197793335,,SIM1,simulated,-2.37,21.84,,2,11,idle,0.0,moving,,0.0,0.299,,,0.0,1,"[2, 11, 13, 9, 7, 1]",no_real_goal,0,False,clear
2026-05-19 15:36:35,1779197795.07535,1779197795075,,REAL,physical,-4.460999488830566,-0.030834797769784927,6,,,real_live_edge,,IDLE,,0.0,,207,31,,,[],no_real_goal,0,False,clear
2026-05-19 15:36:35,1779197795.07535,1779197795075,SIMSER_20260519_153634,SIM1,simulated,-2.37,21.84,,2,11,idle,0.0,moving,,0.0,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",no_real_goal,0,False,clear
2026-05-19 15:36:36,1779197796.992029,1779197796992,SER_20260519_153636,REAL,physical,-4.460999488830566,-0.030834797769784927,6,,,real_live_edge,,IDLE,,0.0,,207,31,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:36,1779197796.992029,1779197796992,SIMSER_20260519_153634,SIM1,simulated,-2.3661963835013995,21.672640874061564,,2,11,straight,0.047545206232510344,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:38,1779197798.778433,1779197798778,SER_20260519_153636,REAL,physical,-4.460999488830566,-0.030834797769784927,6,,,real_live_edge,,IDLE,,0.0,,207,31,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:38,1779197798.778433,1779197798778,SIMSER_20260519_153634,SIM1,simulated,-2.3531836748740176,21.100081694456765,,2,11,straight,0.2102040640747825,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:40,1779197800.953205,1779197800953,SER_20260519_153636,REAL,physical,-4.460999488830566,-0.030834797769784927,6,,,real_live_edge,,SERIES_DEST_SENT,,0.0,,225,30,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:40,1779197800.953205,1779197800953,SIMSER_20260519_153634,SIM1,simulated,-2.341020424972856,20.564898698805663,,2,11,straight,0.3622446878393001,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:44,1779197804.337654,1779197804337,SER_20260519_153636,REAL,physical,-4.344854354858398,-0.02977788634598255,6,,,real_live_edge,,SERIES_DEST_SENT,,0.28205612301826477,,263,29,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:44,1779197804.337654,1779197804337,SIMSER_20260519_153634,SIM1,simulated,-2.3262526326379986,19.915115836071944,,2,11,straight,0.5468420920250157,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:47,1779197807.283154,1779197807283,SER_20260519_153636,REAL,physical,-3.2890074253082275,-0.01995028927922249,33,6,33,real_live_edge,,SERIES_DEST_SENT,,0.276525616645813,,261,29,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:47,1779197807.283154,1779197807283,SIMSER_20260519_153634,SIM1,simulated,-2.303264694424656,18.90364655468486,,2,11,straight,0.8341913196918003,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:50,1779197810.23896,1779197810238,SER_20260519_153636,REAL,physical,-3.0674686431884766,0.11967147141695023,33,6,33,real_live_edge,,SERIES_DEST_SENT,,0.1757001280784607,,260,29,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:50,1779197810.23896,1779197810238,SIMSER_20260519_153634,SIM1,simulated,-2.3438297270835364,18.261489427083113,,11,13,corner,0.2340422916675498,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:52,1779197812.26263,1779197812262,SER_20260519_153636,REAL,physical,-3.0357680320739746,1.0163421630859375,28,33,28,real_live_edge,,SERIES_DEST_SENT,,0.29396799206733704,,257,29,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:52,1779197812.26263,1779197812262,SIMSER_20260519_153634,SIM1,simulated,-2.503872081954519,18.08753034570161,,11,13,corner,0.9298786171935602,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:54,1779197814.3539982,1779197814353,SER_20260519_153636,REAL,physical,-3.1035449504852295,1.3420698642730713,29,28,29,real_live_edge,,SERIES_DEST_SENT,,0.1765509694814682,,262,29,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:54,1779197814.3539982,1779197814353,SIMSER_20260519_153634,SIM1,simulated,-2.6581599340415916,18.065813335332074,,13,9,corner,0.2093332333963507,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:56,1779197816.645448,1779197816645,SER_20260519_153636,REAL,physical,-3.299914598464966,1.4660964012145996,29,28,29,real_live_edge,,SERIES_DEST_SENT,,0.22504928708076477,,271,29,,5,"[6, 33, 34, 28, 29, 5]",clear,0,False,clear
2026-05-19 15:36:56,1779197816.645448,1779197816645,SIMSER_20260519_153634,SIM1,simulated,-2.8255233517336413,18.06074171661413,,13,9,corner,0.462914169293396,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:36:58,1779197818.74701,1779197818747,SER_20260519_153636,REAL,physical,-4.011518955230713,1.452420711517334,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.2986476421356201,,244,29,,5,"[6, 33, 34, 28, 29, 5]",no_real_goal,0,False,clear
2026-05-19 15:36:58,1779197818.74701,1779197818747,SIMSER_20260519_153634,SIM1,simulated,-3.008343903698398,18.055201699887927,,13,9,corner,0.7399150056036331,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",no_real_goal,0,False,clear
2026-05-19 15:37:00,1779197820.980441,1779197820980,SER_20260519_153636,REAL,physical,-4.4323859214782715,1.4411548376083374,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.09954921156167984,,230,30,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:00,1779197820.980441,1779197820980,SIMSER_20260519_153634,SIM1,simulated,-3.176637375423411,18.05010189771444,,13,9,corner,0.9949051142778955,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:37:02,1779197822.986423,1779197822986,SER_20260519_153636,REAL,physical,-4.536270618438721,1.4410996437072754,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.0,,207,30,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:02,1779197822.986423,1779197822986,SIMSER_20260519_153634,SIM1,simulated,-3.3554834834972023,18.04626630886176,,9,8,corner,0.3733691138238344,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:37:04,1779197824.878983,1779197824878,SER_20260519_153636,REAL,physical,-4.530767440795898,1.4413323402404785,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.0,,270,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:04,1779197824.878983,1779197824878,SIMSER_20260519_153634,SIM1,simulated,-3.5159417057609095,18.042852304132747,,9,8,corner,0.7147695867253394,moving,,0.08,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:37:07,1779197827.642192,1779197827642,SER_20260519_153636,REAL,physical,-4.210324287414551,1.448026418685913,5,29,5,real_live_edge,,SERIES_DEST_SENT,,0.29822221398353577,,259,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:07,1779197827.642192,1779197827642,SIMSER_20260519_153634,SIM1,simulated,-3.7123036340041495,18.03834957260916,,8,3,straight,0.04126068477095991,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:37:09,1779197829.609254,1779197829609,SER_20260519_153636,REAL,physical,-3.408036470413208,1.4576541185379028,29,5,29,real_live_edge,,SERIES_DEST_SENT,,0.2969459295272827,,253,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:09,1779197829.609254,1779197829609,SIMSER_20260519_153634,SIM1,simulated,-4.539626270391591,18.01643374118168,,8,3,straight,0.5891564704580071,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:37:11,1779197831.7136698,1779197831713,SER_20260519_153636,REAL,physical,-3.1012563705444336,1.5212339162826538,29,5,29,real_live_edge,,SERIES_DEST_SENT,,0.10593057423830032,,258,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:11,1779197831.7136698,1779197831713,SIMSER_20260519_153634,SIM1,simulated,-5.127857530999409,18.000851456132466,,8,3,straight,0.9787135966883503,moving,,0.299,0.299,,,0.0,3,"[2, 11, 13, 9, 8, 3]",clear,0,False,clear
2026-05-19 15:37:13,1779197833.775486,1779197833775,SER_20260519_153636,REAL,physical,-3.0453338623046875,1.9099736213684082,26,29,26,real_live_edge,,SERIES_DEST_SENT,,0.2629120647907257,,270,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:13,1779197833.775486,1779197833775,SIMSER_20260519_153634,SIM1,simulated,-5.16,18.0,,3,8,idle,0.0,moving,,0.0,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:15,1779197835.8655171,1779197835865,SER_20260519_153636,REAL,physical,-3.0764119625091553,2.4660356044769287,26,29,26,real_live_edge,,SERIES_DEST_SENT,,0.2969459295272827,,267,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
