local_time,tick_ts,tick_ms,tick_dt_s,task_id,real_command_state,snap_node,snap_dist,prev_snap_node,last_live_edge,x,y,prev_x,prev_y,movement_dx,movement_dy,movement_step_m,movement_heading_deg,plc_heading_deg,heading_movement_diff_deg,reverse_motion_xy,signed_speed_est_xy,op_live_min_m,op_route_min_m,op_motion_min_m,op_risk_edge,signed_speed,abs_speed,reverse_motion_flag,heading,going_to_id,target_reached,battery,power,current_mA,cell_voltage_mV,momentary_energy_Ws,cumulative_energy_Wh,position_confidence,nav_state,current_segment,front_scanner_safety_clear,rear_scanner_safety_clear,front_scanner_warning_clear,rear_scanner_warning_clear,scanner_violation_flag,actual_speed_l,actual_speed_r,wheel_diff_live,encoder_freq_l,encoder_freq_r,brake_block,brake_release,emergency_hold,emergency_reason,block_guard_active,block_guard_reason,predicted_conflict_count,tms_runtime_conflict_count,tms_runtime_action,proactive_replan,reserved_blocks,manual_blocks,effective_blocks,routes,active_real_path,active_command_points,active_cmd_index,last_sent_node,command_strategy,series_active,series_status,series_destinations,series_index,series_current_goal,series_loop,series_completed_count,series_run_id,series_leg_start_node,series_leg_goal_node,series_leg_route,series_leg_pred_time_s,series_leg_pred_energy_j,series_leg_distance_m,cost_source,trajectory_source,research_log_rate_hz,control_poll_s,planner,astar_w,alpha_time,alpha_energy,op_radius_m,sim_radius_m,operator_inside_radius,brake_event_label,conflict_label
2026-05-19 15:34:43,1779197683.6361039,1779197683636,1.7241239547729492,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,207,,37699,2068,416089.96875,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:45,1779197685.298482,1779197685298,1.6623780727386475,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,208,,37646,2064,416182.59375,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:46,1779197686.94383,1779197686943,1.645348072052002,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,206,,37654,2064,416274.5625,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:48,1779197688.701976,1779197688701,1.758146047592163,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,207,,37646,2068,416396.1875,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:50,1779197690.463645,1779197690463,1.7616689205169678,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,206,,37646,2063,416488.21875,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:52,1779197692.184098,1779197692184,1.7204530239105225,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,206,,37646,2063,416580.46875,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:53,1779197693.85796,1779197693857,1.6738619804382324,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,206,,37646,2063,416671.65625,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:55,1779197695.6035252,1779197695603,1.7455651760101318,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,206,,37646,2067,416763.53125,95,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:57,1779197697.333013,1779197697333,1.7294878959655762,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,207,,37646,2069,416884.75,95,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
2026-05-19 15:34:59,1779197699.107032,1779197699107,1.7740190029144287,,IDLE,6,0.00130225390721816,6,,-4.460999488830566,-0.030834797769784927,-4.460999488830566,-0.030834797769784927,0.0,0.0,0.0,,0.03763575479388237,,False,0.0,inf,inf,inf,,0.0,0.0,False,0.03763575479388237,6,1,32,206,,37646,2063,416977.375,96,2,227,,,,,False,,,,,,False,True,False,clear,False,clear,0,0,no_real_goal,,[],[],[],{},[],[],0,,final_goal_guarded,False,IDLE,[],0,,False,0,,,,[],,,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,1.0,0.05,weighted_astar,1.2,0.7,0.30000000000000004,0.7,3.0,False,False,False
